id,text,class,ProcessedText,ProcessedText_length
6794,Anyone out there looking for work as Bartender Host or Cocktail server?? http://t.co/56wiTy0WE1,1,anyone out there looking for work as bartender host or cocktail server?? http://t.co/56wity0we1,13
5362,Unemployed?? Start Now were now HIRING Full time positions available http://t.co/YPoc1t7fI2,1,unemployed?? start now were now hiring full time positions available http://t.co/ypoc1t7fi2,11
6123,Check http://t.co/6qshDiip0R Never forget #YoureNotHired,0,check http://t.co/6qshdiip0r never forget #yourenothired,5
2486,Interested in a #job in #Florida 20227? This could be a great fit: https://t.co/SN6yii7Gk3 #NowHiring #GetHired #Hiring,1,interested in a #job in #florida 20227? this could be a great fit: https://t.co/sn6yii7gk3 #nowhiring #gethired #hiring,17
7588,You Might Be In Sales Without Realizing It! http://t.co/uc9ICUzGpW #coaching #entrepreneur #motivation,0,you might be in sales without realizing it! http://t.co/uc9icuzgpw #coaching #entrepreneur #motivation,12
8691,Looking for a Fun and Flexible Work at Home Job? https://t.co/tA9pmC7B8V #Moms #Jobs https://t.co/s9ycm7zjCf,1,looking for a fun and flexible work at home job? https://t.co/ta9pmc7b8v #moms #jobs https://t.co/s9ycm7zjcf,14
3832,I guess being unemployed isnt so bad.,0,i guess being unemployed isnt so bad.,7
5517,#jobs #jobsearch #England #BEEN LAID OFF/MADE REDUNDANT? SEEKING A ROLE IN SALES/CUSTOMER SERVICE?:         ... https://t.co/t21L9ujzIb,1,#jobs #jobsearch #england #been laid off/made redundant? seeking a role in sales/customer service?:         ... https://t.co/t21l9ujzib,23
1402,Unemployed Under-Employed Unhappily Employed? Find jobs &amp; career solutions on LinkedIn in JCD The Job Seeker &amp;... http://t.co/I4eIURAHmP,1,unemployed under-employed unhappily employed? find jobs &amp; career solutions on linkedin in jcd the job seeker &amp;... http://t.co/i4eiurahmp,18
2762,I am looking for a mom or moms who want to earn a full time income while working from home! All you need is a... https://t.co/GMoVaokf6x,1,i am looking for a mom or moms who want to earn a full time income while working from home! all you need is a... https://t.co/gmovaokf6x,26
8949,Looking for an Internship of Full time position? The State of Michigan recruits Friday at noon in the Alumni house. @waynestate_BSU,1,looking for an internship of full time position? the state of michigan recruits friday at noon in the alumni house. @waynestate_bsu,21
6001,Psychic Hired to Read Patients’ Minds Doctor Visit Time Reduced https://t.co/3ejTze65lP,1,psychic hired to read patients’ minds doctor visit time reduced https://t.co/3ejtze65lp,11
6251,Veeam Software posted a job you might be interested in. Recruiting &amp; On-boarding Coordinator - Columbus Ohio Area US via LinkedIn.,1,veeam software posted a job you might be interested in. recruiting &amp; on-boarding coordinator - columbus ohio area us via linkedin.,21
561,Someone got fired yesterday. Buying my supervisor some Starbucks this morning,0,someone got fired yesterday. buying my supervisor some starbucks this morning,11
2280,Looking for a job or internship? Register for the SEC/ACC Virtual Career Fair Wed Apr 1 &amp; Thu Apr 2: http://t.co/VExsy3fCtN,1,looking for a job or internship? register for the sec/acc virtual career fair wed apr 1 &amp; thu apr 2: http://t.co/vexsy3fctn,21
2882,After 141 days of unemployment I am so excited to be at work tomorrow morning!,0,after 141 days of unemployment i am so excited to be at work tomorrow morning!,15
6918,You might be peeved but there are 9 Things You Shouldnt Do Right After Getting Fired -  http://t.co/tGq3MkSB4S #business #startup,0,you might be peeved but there are 9 things you shouldnt do right after getting fired -  http://t.co/tgq3mksb4s #business #startup,21
8057,I am actively looking for a new sales position.  Let me know if anyone hears of one.,1,i am actively looking for a new sales position.  let me know if anyone hears of one.,18
7667,I Got Laid Off. What Does the Company Owe Me? http://t.co/Z0ol8pZ9qG,0,i got laid off. what does the company owe me? http://t.co/z0ol8pz9qg,11
4313,I can’t get shit back on my tax returns... how you hoes be unemployed all year and get back more than 10 racks??,0,i can’t get shit back on my tax returns... how you hoes be unemployed all year and get back more than 10 racks??,23
929,Yesterday I got hired for a teaching position in the fall! Thankful for how God opens doors and provides!,0,yesterday i got hired for a teaching position in the fall! thankful for how god opens doors and provides!,19
2495,Its a good time to be an #ExecutiveChef. Its an even better time to be an Executive Chef whos looking for a new job. Heres one opportunity (of many) available through @EHSGetHired  : https://t.co/VbQ60Bucup,1,its a good time to be an #executivechef. its an even better time to be an executive chef whos looking for a new job. heres one opportunity (of many) available through @ehsgethired  : https://t.co/vbq60bucup,35
1335,Interested in a #job in #Mesquite TX? This could be a great fit: https://t.co/zAaZtHyq6E #Retail #Hiring #CareerArc,1,interested in a #job in #mesquite tx? this could be a great fit: https://t.co/zaazthyq6e #retail #hiring #careerarc,17
416,#Job #Richmond (USA-VA-Richmond) Press Operator III SPS - 3PM - 11PM: * Position Summary: * This position... http://t.co/nQhlYIRCoH,1,#job #richmond (usa-va-richmond) press operator iii sps - 3pm - 11pm: * position summary: * this position... http://t.co/nqhlyircoh,18
2473,Interested in a #job in #Halls TN? This could be a great fit: https://t.co/F1ITTEHUed #NowHiring #GetHired #Manufacturing #Hiring,1,interested in a #job in #halls tn? this could be a great fit: https://t.co/f1ittehued #nowhiring #gethired #manufacturing #hiring,18
1407,Seeking Employment Opportunities/Underemployed/Unemployed? Be Your Own Boss! - Register now http://t.co/RrG1tTKE1g http://t.co/PFetXsLoI5,1,seeking employment opportunities/underemployed/unemployed? be your own boss! - register now http://t.co/rrg1ttke1g http://t.co/pfetxsloi5,12
3929,#All Charges Dropped Against Baltimore Officers in Freddie Gray Case #jobs #jobsearch #Kids: #BALTIMORE — The... https://t.co/Ya64s90ByG,0,#all charges dropped against baltimore officers in freddie gray case #jobs #jobsearch #kids: #baltimore — the... https://t.co/ya64s90byg,17
7490,I was fired from my job at the sperm bank for saying get a load of this guy every time someone walked in. #unemployment,0,i was fired from my job at the sperm bank for saying get a load of this guy every time someone walked in. #unemployment,24
7101,I made a friend who is also unemployed and in their early/mid 20s and we both might be going to Providence together tomorrow. Up tha punx.,0,i made a friend who is also unemployed and in their early/mid 20s and we both might be going to providence together tomorrow. up tha punx.,26
3723,Looking for a new source of money?https://t.co/Sx1int0qkwhttps://t.co/VfuuWEJoWI https://t.co/9rNxd1rZxh,1,looking for a new source of money?https://t.co/sx1int0qkwhttps://t.co/vfuuwejowi https://t.co/9rnxd1rzxh,8
1682,My job tried tf outta me today man. Like some screw this job I quit type stuff.,0,my job tried tf outta me today man. like some screw this job i quit type stuff.,17
6030,FlCrashCorrectors: FlCrashCorrectors: FlCrashCorrectors: FlCrashCorrectors: Chiropractic Jobs: #chiropractic … https://t.co/VknG4yNAkv,1,flcrashcorrectors: flcrashcorrectors: flcrashcorrectors: flcrashcorrectors: chiropractic jobs: #chiropractic … https://t.co/vkng4ynakv,9
4136,If you are #unemployed use your #LinkedIn headline to convey your value to a potential employer or recruiter: http://t.co/wZYm8G3c8L,0,if you are #unemployed use your #linkedin headline to convey your value to a potential employer or recruiter: http://t.co/wzym8g3c8l,19
3664,Recently got a new co-worker named Abby. Every time someone mentions her name I want to add Cadabby. Thanks Sesame Street!,0,recently got a new co-worker named abby. every time someone mentions her name i want to add cadabby. thanks sesame street!,21
3340,baby you fired your girlfriend hired but if you dont mind ima keep you on call,0,baby you fired your girlfriend hired but if you dont mind ima keep you on call,16
6062,@ashlyn_shawty94 @Marissa__CA youre fired,0,@ashlyn_shawty94 @marissa__ca youre fired,4
4491,Anyone hiring C++ Developers or Linux Admins? Im in the job market :-),0,anyone hiring c++ developers or linux admins? im in the job market :-),13
378,I am looking for FOUR new It Works #business partners who are ready to become business #owners… https://t.co/PuBfmec07p,1,i am looking for four new it works #business partners who are ready to become business #owners… https://t.co/pubfmec07p,18
5577,My last day off was January2nd. I am quite excited to not be working today to say the least.,0,my last day off was january2nd. i am quite excited to not be working today to say the least.,19
8637,Has anyone else seen this commercial for WaxVac? Guy sticks a Q-tip in his ear and screams like someone has just shot him. #unemployedTV,0,has anyone else seen this commercial for waxvac? guy sticks a q-tip in his ear and screams like someone has just shot him. #unemployedtv,24
6246,Microsoft posted a job you might be interested in. Software Engineer II - Greater Seattle Area US via LinkedIn.,1,microsoft posted a job you might be interested in. software engineer ii - greater seattle area us via linkedin.,19
5343,if any of my friends are also unemployed rn just letting you know there is a gravedigger position listed on craigslist,1,if any of my friends are also unemployed rn just letting you know there is a gravedigger position listed on craigslist,21
9297,I am looking for a buyer on 2015 AVE E #Birmingham #AL  #realestate https://t.co/Tm9iNUKHBV https://t.co/hX73FcmZTM,0,i am looking for a buyer on 2015 ave e #birmingham #al  #realestate https://t.co/tm9inukhbv https://t.co/hx73fcmztm,16
1088,I am searching jobs in New Jersey on http://t.co/H0a5SDt6BT,0,i am searching jobs in new jersey on http://t.co/h0a5sdt6bt,9
7445,You cant call someone who works 7 days a week a lazy SOB when you yourself are unemployed b/c you got fired for literally being insane.,0,you cant call someone who works 7 days a week a lazy sob when you yourself are unemployed b/c you got fired for literally being insane.,26
5879,Dont submit then quit. Apply for jobs like Java developer at Cognizant then look for people you might know at the company. You might be able to reach out to HR directly. Ready to apply? Check out the link in our bio.,1,dont submit then quit. apply for jobs like java developer at cognizant then look for people you might know at the company. you might be able to reach out to hr directly. ready to apply? check out the link in our bio.,42
8085,Looking for a new career? View our open positions and apply today! https://t.co/ojLEfAjK53 #Careers #Pittsburgh #plumbing #hvac #electric,1,looking for a new career? view our open positions and apply today! https://t.co/ojlefajk53 #careers #pittsburgh #plumbing #hvac #electric,18
5817,Any restaurants hiring in buffalo? I need to quit my job like today,0,any restaurants hiring in buffalo? i need to quit my job like today,13
6117,Bird Becky in SEDONA AZ hired a local Wedding Florist. Register FREE: http://t.co/b8OXhJT1k8  #Wedding  #photographer,0,bird becky in sedona az hired a local wedding florist. register free: http://t.co/b8oxhjt1k8  #wedding  #photographer,17
7115,NOT TO MENTION THAT I JUST CHECKED MY WALLET AND SOMEONE STOLE ALL MY MONEY LASTNIGHT WOW THANKS FROM THE GIRL WHO IS UNEMPLOYED.,0,not to mention that i just checked my wallet and someone stole all my money lastnight wow thanks from the girl who is unemployed.,24
5594,I am in search of a plow person... I live down a long dirt driveway in South Berwick My plowman has quit plowing... http://t.co/Asc0oiyK16,1,i am in search of a plow person... i live down a long dirt driveway in south berwick my plowman has quit plowing... http://t.co/asc0oiyk16,24
2489,Interested in a #job in #McCook Illinois? This could be a great fit: https://t.co/Hn2c7Yidx6 #NowHiring #GetHired #Manufacturing #Hiring,1,interested in a #job in #mccook illinois? this could be a great fit: https://t.co/hn2c7yidx6 #nowhiring #gethired #manufacturing #hiring,18
7613,Here is your opportunity to make money free tour lets you in the back office http://t.co/V4Eh4ORSy5 #work #workathome #payday,1,here is your opportunity to make money free tour lets you in the back office http://t.co/v4eh4orsy5 #work #workathome #payday,19
9149,Got laid off from my job...just one thing after another huh?,0,got laid off from my job...just one thing after another huh?,11
5182,Here are 4 critical lessons one person learned after getting laid off that you may be able to relate to: http://t.co/fXZYecGEeu #careertips,0,here are 4 critical lessons one person learned after getting laid off that you may be able to relate to: http://t.co/fxzyecgeeu #careertips,22
5722,Will be laid off in a few months- do I pay down my credit card debt or put away savings?: Hi everyone! I am in... http://t.co/YYNoCLR5EH,0,will be laid off in a few months- do i pay down my credit card debt or put away savings?: hi everyone! i am in... http://t.co/yynoclr5eh,26
4687,umm your not a boss if you work for someone lol why do so many people call themselves boss and ceo? and they unemployed,0,umm your not a boss if you work for someone lol why do so many people call themselves boss and ceo? and they unemployed,24
7574,Hilton Worldwide posted a job you might be interested in: Senior Sales Manager - Embassy Suites Orlando International Drive - Orlando Fl...,1,hilton worldwide posted a job you might be interested in: senior sales manager - embassy suites orlando international drive - orlando fl...,22
9473,What a nice day it was today. I spent it by sitting home all day #UnemployedLife,0,what a nice day it was today. i spent it by sitting home all day #unemployedlife,16
7582,Google posted a job you might be interested in: Software Engineer University Graduate - Munich Area Germany DE.,1,google posted a job you might be interested in: software engineer university graduate - munich area germany de.,18
2550,Looking for a new career opportunity? Positions available for servers hosts and cafe at Tavolino restaurant at... http://t.co/br6Urm6rCf,1,looking for a new career opportunity? positions available for servers hosts and cafe at tavolino restaurant at... http://t.co/br6urm6rcf,18
2075,Looking for a job in the Bucks County? #GetHired #BucksCounty #Careerfair #Sept21 https://t.co/83mqSmdowt https://t.co/VV6DMb826P,1,looking for a job in the bucks county? #gethired #buckscounty #careerfair #sept21 https://t.co/83mqsmdowt https://t.co/vv6dmb826p,14
758,Interested in a new #Mobile #Applications job? Its your lucky day! We have more than 37.7K open positions here: https://t.co/VWu9on7N6M,1,interested in a new #mobile #applications job? its your lucky day! we have more than 37.7k open positions here: https://t.co/vwu9on7n6m,20
7677,@angel_cortez78 no Im not.  Im laid off and Im bored.   This is a distraction 2 cuz not working really sucks.  Take it back u r not nice,0,@angel_cortez78 no im not.  im laid off and im bored.   this is a distraction 2 cuz not working really sucks.  take it back u r not nice,31
3752,Looking for a tech job where you work w/ smart people &amp; can have an impact?http://t.co/cxanNgUQ6O #dotnet @InnovateMS http://t.co/bLvn14Q27U,1,looking for a tech job where you work w/ smart people &amp; can have an impact?http://t.co/cxannguq6o #dotnet @innovatems http://t.co/blvn14q27u,19
8015,Freelancing May Be a Good Option When You Are Unemployed https://t.co/lgRifpKYPF @JulieWalraven via @JobHuntOrg,1,freelancing may be a good option when you are unemployed https://t.co/lgrifpkypf @juliewalraven via @jobhuntorg,14
4041,Searching for #work in Washington DC? Send your #resume to Compass Group USA. http://t.co/dVeVrzJQ8Z #gethired,1,searching for #work in washington dc? send your #resume to compass group usa. http://t.co/dvevrzjq8z #gethired,15
7885,I have now applied for welfare because the company that bought the company I was working for laid me off. No one at either company thought I was good enough to keep. Then it turns out the people my job was given to in the new company have either quit or been moved to other depts.,0,i have now applied for welfare because the company that bought the company i was working for laid me off. no one at either company thought i was good enough to keep. then it turns out the people my job was given to in the new company have either quit or been moved to other depts.,56
9540,Anyone in (or know someone in) Manhattan looking for a Visual Designer position? https://t.co/OBd15R0j5S,1,anyone in (or know someone in) manhattan looking for a visual designer position? https://t.co/obd15r0j5s,14
1649,Searching for #work in Mesquite TX? Send your #resume to Academy Sports + Outdoors. http://t.co/uedzUvfIis #gethired,1,searching for #work in mesquite tx? send your #resume to academy sports + outdoors. http://t.co/uedzuvfiis #gethired,16
6456,SERIOUS INQUIRIES ONLY: I Am Currently Hiring For Supervisor/Driving Positions Making $175 A Day (tax free) &amp;&amp;... https://t.co/eEvQyXQTb3,1,serious inquiries only: i am currently hiring for supervisor/driving positions making $175 a day (tax free) &amp;&amp;... https://t.co/eevqyxqtb3,18
1340,Interested in a #job near #MESQUITE TX? This could be a great fit: https://t.co/M16Tp4BYc3 #Sales #Hiring #CareerArc,1,interested in a #job near #mesquite tx? this could be a great fit: https://t.co/m16tp4byc3 #sales #hiring #careerarc,17
7117,So now that I finally have a job I am already realizing how much I loved being unemployed and laying on the couch from 1pm- 11pm.,0,so now that i finally have a job i am already realizing how much i loved being unemployed and laying on the couch from 1pm- 11pm.,26
1200,My co worker got laid off :(  I want to cry.,0,my co worker got laid off :(  i want to cry.,12
3761,Looking for a group #coaching program and helps you nurture and raise your #business? https://t.co/QLjR4EPLV8 https://t.co/uGgKulMkyk,1,looking for a group #coaching program and helps you nurture and raise your #business? https://t.co/qljr4eplv8 https://t.co/uggkulmkyk,16
5736,I quit my job before I had another one lined up!Heres how I made it happen. #work #unemployed https://t.co/7b8yOUb0Tk https://t.co/laFjf0rxKr,0,i quit my job before i had another one lined up!heres how i made it happen. #work #unemployed https://t.co/7b8youb0tk https://t.co/lafjf0rxkr,20
2376,Anyone checking up on Mike Pettines daughters twitter account? She gave up the hire maybe shell tweet the fire? #Browns,0,anyone checking up on mike pettines daughters twitter account? she gave up the hire maybe shell tweet the fire? #browns,20
1576,Looking for a job? Assistant Project Manager - Wind Energy Group (IRC11056)Job Details at M. A. M... http://t.co/ZH10ujjfJQ #green #jobs,1,looking for a job? assistant project manager - wind energy group (irc11056)job details at m. a. m... http://t.co/zh10ujjfjq #green #jobs,20
2576,Looking for a role that has a direct impact on your community? Check out #Fremonts firefighter/paramedic position https://t.co/VyB1VjIy35,1,looking for a role that has a direct impact on your community? check out #fremonts firefighter/paramedic position https://t.co/vyb1vjiy35,18
2911,Today I can smile. Today I have secured a new apartment and got hired for a full time position!😁👍,0,today i can smile. today i have secured a new apartment and got hired for a full time position!😁👍,19
2727,#Job #Fresno NP Full Time Position (FresnoCA): Assignment: One year 40hrs/week 5x8hr shifts Mon.-Fri. Loc... http://t.co/ZNkBGqvl0h,1,#job #fresno np full time position (fresnoca): assignment: one year 40hrs/week 5x8hr shifts mon.-fri. loc... http://t.co/znkbgqvl0h,16
3644,My teen got a new dog and recently ate five Twix ice cream bars. #followateen,0,my teen got a new dog and recently ate five twix ice cream bars. #followateen,15
953,I applied for a position got sent a confirmation email then got a rejection one 3 minutes later lmao no bullshit here at least,0,i applied for a position got sent a confirmation email then got a rejection one 3 minutes later lmao no bullshit here at least,24
4768,Are you unemployed? Are you seeking to change careers? Advance your job search at our Career Crossroads Workshop! http://t.co/rNVsggr5Ts,1,are you unemployed? are you seeking to change careers? advance your job search at our career crossroads workshop! http://t.co/rnvsggr5ts,19
5852,Bloomberg is hiring a Software Developer C/C++ - Equity Products Job http://t.co/wRTnFZfP4e #job http://t.co/jKGAuxsYFt,1,bloomberg is hiring a software developer c/c++ - equity products job http://t.co/wrtnfzfp4e #job http://t.co/jkgauxsyft,14
9481,Happy as hell I got done work 2 hours early but christ is this Septa bus PACKED for 2:45. Is most of Philly unemployed?,0,happy as hell i got done work 2 hours early but christ is this septa bus packed for 2:45. is most of philly unemployed?,24
1817,I am in search for the perfect boot liners. Any suggestions?,0,i am in search for the perfect boot liners. any suggestions?,11
4855,Since I am now unemployed...-I dont have to drive anywhere tomorrow in the snow-I dont have to listen to shitty people say shitty things,0,since i am now unemployed...-i dont have to drive anywhere tomorrow in the snow-i dont have to listen to shitty people say shitty things,24
7806,I am currently writing a short essay on the #Psalms whilst listening to Fuel by @Metallica. Oddly it seems to be working.,0,i am currently writing a short essay on the #psalms whilst listening to fuel by @metallica. oddly it seems to be working.,22
992,Interested in a #job in #MorristownMorris New Jersey? This could be a great fit: https://t.co/mq3i0pAUkA #NowHiring #GetHired #Hiring,1,interested in a #job in #morristownmorris new jersey? this could be a great fit: https://t.co/mq3i0pauka #nowhiring #gethired #hiring,18
1309,Dont submit then quit. Apply for jobs like Retail Sales Consultant at AT&amp;T then look for people you might know at the company. You might be able to reach out to HR directly. Ready to apply? Check out the link in our bio.,1,dont submit then quit. apply for jobs like retail sales consultant at at&amp;t then look for people you might know at the company. you might be able to reach out to hr directly. ready to apply? check out the link in our bio.,43
1538,This week I found out Im probably infertile and probably going to get fired from my first nursing job. Hows your Tuesday going?,0,this week i found out im probably infertile and probably going to get fired from my first nursing job. hows your tuesday going?,23
8059,I am working on a great opportunity for someone who is seeking a position in the Northern Kentucky area.  Great opportunity for someone wit…,1,i am working on a great opportunity for someone who is seeking a position in the northern kentucky area.  great opportunity for someone wit…,25
2248,Unemployed or Looking For a Way to Make Extra Money? --&gt;&gt; http://t.co/mFbXVSQUqM,1,unemployed or looking for a way to make extra money? --&gt;&gt; http://t.co/mfbxvsquqm,12
8521,Got in trouble today saying Jesus Krishna!But my boss thought it was hilarious! I like my job.,0,got in trouble today saying jesus krishna!but my boss thought it was hilarious! i like my job.,17
4617,So this girl got fired from my job today bc she no call no showed then she tried sayin she quit on Facebook yall know I flamed er ass lol,0,so this girl got fired from my job today bc she no call no showed then she tried sayin she quit on facebook yall know i flamed er ass lol,30
7485,I got fired from @GenieIndustries this week because I didnt qualify to be rolled over for attendance issues. BUT. I had been asking for months for my occurances to be forgiven because they were for my health. Mentally and physically. #unemployed,0,i got fired from @genieindustries this week because i didnt qualify to be rolled over for attendance issues. but. i had been asking for months for my occurances to be forgiven because they were for my health. mentally and physically. #unemployed,41
1414,Need to Make a Career Move?  Need a New Job?  Unemployed? @leezabyers Can Help: http://t.co/5ZMLVu0q38,1,need to make a career move?  need a new job?  unemployed? @leezabyers can help: http://t.co/5zmlvu0q38,17
4242,Imma get fired Im sitting on twitter not even working,0,imma get fired im sitting on twitter not even working,10
9564,Expertise in aerospace or defense? Maryland Commerce is hiring! For info or to apply for Aerospace Manager and Defense Industry Outreach Manager positions visit https://t.co/OUkEdSkNFw,1,expertise in aerospace or defense? maryland commerce is hiring! for info or to apply for aerospace manager and defense industry outreach manager positions visit https://t.co/oukedsknfw,25
7581,Hewlett-Packard posted a job you might be interested in: Build and Package Engineer - Bengaluru Area India IN.,1,hewlett-packard posted a job you might be interested in: build and package engineer - bengaluru area india in.,18
8620,Any College Students or Unemployed Individuals Interested In Marketing or Blogging? Apply Today: https://t.co/A3WFARZU64 https://t.co/uo8vSzHgdp,1,any college students or unemployed individuals interested in marketing or blogging? apply today: https://t.co/a3wfarzu64 https://t.co/uo8vszhgdp,15
3510,I set my goal earlier this year. Now I work on it. Resumes sent out tonight for Electrical Supervisor positions. Lets see what happens.,0,i set my goal earlier this year. now i work on it. resumes sent out tonight for electrical supervisor positions. lets see what happens.,24
8716,Looking for a Fun and Flexible Work at Home Job? https://t.co/NlBrk9e4dw #Moms #Jobs https://t.co/sXt2Vy31LR,1,looking for a fun and flexible work at home job? https://t.co/nlbrk9e4dw #moms #jobs https://t.co/sxt2vy31lr,14
7209,Looking for a job in #Mesquite #TX? Veterinary Assistant https://t.co/FEsGeJzlp1 #jobs #hiring,1,looking for a job in #mesquite #tx? veterinary assistant https://t.co/fesgejzlp1 #jobs #hiring,12
1825,I am looking for a designer team.,1,i am looking for a designer team.,7
5881,Would you recommend a friend for this opportunity? Busser - https://t.co/pubk9ry6Hh #Labor #Mesquite TX #Job #Jobs #Hiring #CareerArc,1,would you recommend a friend for this opportunity? busser - https://t.co/pubk9ry6hh #labor #mesquite tx #job #jobs #hiring #careerarc,18
5176,Somebody might get laid off and you might get promoted.,0,somebody might get laid off and you might get promoted.,10
6269,Amazon posted a job you might be interested in. Technical Account Manager - Beijing City China CN via LinkedIn http://t.co/34zWPHtZuB,1,amazon posted a job you might be interested in. technical account manager - beijing city china cn via linkedin http://t.co/34zwphtzub,20
5483,Been late to work everyday this week thanks to Chase surprised they havent fired me yet!,0,been late to work everyday this week thanks to chase surprised they havent fired me yet!,16
2267,Looking for a great part time job OR a career change? Visit http://t.co/s5v4e7q0Jf today! #jobs #employment,1,looking for a great part time job or a career change? visit http://t.co/s5v4e7q0jf today! #jobs #employment,16
4957,YOUR HIRED! IF YOU NEED A JOB OR JUST WANT MORE MONEY WATCH THIS: https://t.co/Rjm2d0D6  #unemployed #needajob #needmoney,1,your hired! if you need a job or just want more money watch this: https://t.co/rjm2d0d6  #unemployed #needajob #needmoney,19
339,I am looking for someone to do some carpentry work.,1,i am looking for someone to do some carpentry work.,10
408,#Job #NewYork (USA-NY-New York) Analyst HR Operations: Position Summary:The Analyst HR Operatio... https://t.co/koiePr7CBq,1,#job #newyork (usa-ny-new york) analyst hr operations: position summary:the analyst hr operatio... https://t.co/koiepr7cbq,13
4048,Searching for #work in Wilmington NC? Send your #resume to New Hanover Regional Medical Center. http://t.co/0SOcqTFUCb #gethired,1,searching for #work in wilmington nc? send your #resume to new hanover regional medical center. http://t.co/0socqtfucb #gethired,17
1011,Interested in a #job in #Champaign Illinois? This could be a great fit: https://t.co/Pjs8QQyKoE #NowHiring #GetHired #Manufacturing #Hiring,1,interested in a #job in #champaign illinois? this could be a great fit: https://t.co/pjs8qqykoe #nowhiring #gethired #manufacturing #hiring,18
1254,Here is a great opportunity to work for a great company. https://t.co/GTsJ3Qdhiz,1,here is a great opportunity to work for a great company. https://t.co/gtsj3qdhiz,12
5298,I am still unemployed,0,i am still unemployed,4
3246,I am predicting Tom Coughlin to be fired following this season.,0,i am predicting tom coughlin to be fired following this season.,11
2839,Looking for a Fun and Flexible Work at Home Job? https://t.co/GUvgEfjS14 #Moms #Jobs https://t.co/8D6Pmj7u30,1,looking for a fun and flexible work at home job? https://t.co/guvgefjs14 #moms #jobs https://t.co/8d6pmj7u30,14
7994,You can pay linkedin to move you up the applicant list. If serious about finding a job then put your unemployed money where your mouth is.,1,you can pay linkedin to move you up the applicant list. if serious about finding a job then put your unemployed money where your mouth is.,26
2008,I recently quit my job to roll in $9023 from my phone PRESS THE LINK INSIDE BIO to do it too https://t.co/D3vFJfPToV,1,i recently quit my job to roll in $9023 from my phone press the link inside bio to do it too https://t.co/d3vfjfptov,22
3346,Austin Absher was hired earlier this week as Medora Community School Corp.s next principal.Read the story in Fridays Tribune.,0,austin absher was hired earlier this week as medora community school corp.s next principal.read the story in fridays tribune.,19
6550,Think I got fired today lol,0,think i got fired today lol,6
993,Sous Chef opportunities are everywhere. EHS is here to help you be picky. Details here: https://t.co/zgqbL9N1W9 #GetHiredNow #EHSGetHired,1,sous chef opportunities are everywhere. ehs is here to help you be picky. details here: https://t.co/zgqbl9n1w9 #gethirednow #ehsgethired,18
3515,I been in some low positions this week man problems tryna bring me downn.,0,i been in some low positions this week man problems tryna bring me downn.,14
1641,I wish I didnt have to search so hard for a new job all I want to do is quit. Just thinking about work in the morning gives me anxiety...,0,i wish i didnt have to search so hard for a new job all i want to do is quit. just thinking about work in the morning gives me anxiety...,30
6241,Cisco posted a job you might be interested in: Finance Business Analyst (Business Operations Japan) - Within 23 wards Tokyo Japan JP.,1,cisco posted a job you might be interested in: finance business analyst (business operations japan) - within 23 wards tokyo japan jp.,22
9173,Yesterday I became unemployed and got drunk on both expensive and cheap champagne. I really must be a writer now :*) #heregoesnothin,0,yesterday i became unemployed and got drunk on both expensive and cheap champagne. i really must be a writer now :*) #heregoesnothin,22
327,I am working on being a rich wife while your out searching for a rich husband .,0,i am working on being a rich wife while your out searching for a rich husband .,17
8941,Laid off? We have 12+ openings: https://t.co/ElVrPYnb2S #jobs #HR #KC https://t.co/kFvTjry9jO,1,laid off? we have 12+ openings: https://t.co/elvrpynb2s #jobs #hr #kc https://t.co/kfvtjry9jo,11
8263,Anyone being fired? #NO RT @ReutersPolitics Top CIA officer in Afghanistan mistakenly named by White House: report http://t.co/XjIQHJoqb5,0,anyone being fired? #no rt @reuterspolitics top cia officer in afghanistan mistakenly named by white house: report http://t.co/xjiqhjoqb5,18
9233,Anyone avail for hire? I need laundry done dishes washed writing blog tour stuff house cleaning packing for camping. LOTS of positions!,1,anyone avail for hire? i need laundry done dishes washed writing blog tour stuff house cleaning packing for camping. lots of positions!,22
9038,I work at 7 and Im currently still not at work lol 😂,1,i work at 7 and im currently still not at work lol 😂,13
4748,Anyone have Nintendo64 related stuff they dont want/willing to sale??? (i.e. video games/remotes/memory packs),0,anyone have nintendo64 related stuff they dont want/willing to sale??? (i.e. video games/remotes/memory packs),14
9555,Unemployed? To see open Social Media positions use The Social Web App. https://t.co/p2cUeub9bH #hiring #jobs,1,unemployed? to see open social media positions use the social web app. https://t.co/p2cueub9bh #hiring #jobs,15
8843,i got hired at journeys almost 2 weeks ago and the manager still hasnt given me my schedule or told me when i start https://t.co/2YMXeWXEl3,0,i got hired at journeys almost 2 weeks ago and the manager still hasnt given me my schedule or told me when i start https://t.co/2ymxewxel3,25
6276,Amazon posted a job you might be interested in. Senior HR Business Partner - London United Kingdom GB via LinkedIn http://t.co/S2cFMos7lX,1,amazon posted a job you might be interested in. senior hr business partner - london united kingdom gb via linkedin http://t.co/s2cfmos7lx,21
7513,Currently unemployed. Lol,0,currently unemployed. lol,3
3534,Today I was offered a full time position at another store. The main catch? Looking at a minimum 2 hour bus commute each way. So. Ugh.,0,today i was offered a full time position at another store. the main catch? looking at a minimum 2 hour bus commute each way. so. ugh.,26
6337,Looking for a #Want #out of Public Tax? Transition into Private Equity #jobs http://t.co/UnSv8NFp3Y http://t.co/tp6zWaHrEm,1,looking for a #want #out of public tax? transition into private equity #jobs http://t.co/unsv8nfp3y http://t.co/tp6zwahrem,15
