id,text,job_loss,is_unemployed,job_search,is_hired,job_offer
722084577972334592,"retail store positions - cvs health: (#pembroke, ma) https://t.co/k4j4ds60a7 #retail #job #jobs #hiring #careerarc",0,0,0,0,1
164048599683043328,fired that hoe as quick as i hired that hoe.,0,0,0,0,0
379379289306583040,i quit the job i had so i can start at this other one &amp; my boss.is refusing to give me my check ;,1,0,0,1,0
461979282139799552,chickfila is threatening to get me fired from my new job lol,0,0,0,0,0
425672627848765440,i lose my job today i'll probably be unemployed til october,1,0,0,0,0
347763351314653185,"got hired by chick-fil-a at esplanade, orientation tomorrow..",0,0,0,1,0
407883950896726016,hell yeah i'm unemployed baby daddy all on my back!,0,1,0,0,0
784115955999793152,"interested in a #job in #charlotte, north carolina? this could be a great fit: https://t.co/64ut4ljkjw #nowhiring #gethired #accounting",0,0,0,0,1
480025019519471616,i am also looking for an fcp x editor for for multi-able jobs preferably based in new jersey as soon as possible .... hit me up,0,0,0,0,1
434777035404480513,good grief charlie brown does anyone know if any barback or bartender positions in philly that are open? unemployment is getting old!,0,1,1,0,0
479502514044153856,i am laying on the floor rn in the fetal position eating my 5th hershey kiss. thanks mother nature for punishing me for not getting pregnant,0,0,0,0,0
481164460619751425,"i'm at mesquita (mesquita, rj) https://t.co/aivzg615pu",0,0,0,0,0
430590411212476417,wow being unemployed is almost worse than being employed lol,0,1,0,0,0
289127585261182978,two job interviews this week! found out when i was finished riding my bike.,0,1,1,0,0
371427257685786624,are you an unemployed boat builder? brilliant opportunities could soon be available in indonesia.,0,0,0,0,1
390537169607335936,had an interview at leaches today got hired on the spot and i start today pretty successful day,0,1,1,1,0
208395668061036547,almost lost my job today because my manager said the spurs goin win it all😒😒😒😒😒😒😒😒😒almost forgot the position he held 😳😳😳😳,0,0,0,0,0
425188617636417536,got hired at taco bell on tuesday yet i still haven't worked a day. come on i need money 😩 college ain't gonna pay itself,0,0,0,1,0
583113961190522880,i work for a moving am looking to start my business am looking for a truck like this one or a partner 50 /50 http://t.co/nojudgz5cr,0,0,1,0,0
386656440045146113,"i'm unemployed, who's hiring?",0,1,1,0,0
531578254126510081,3 other people quit this week too lol,1,1,0,0,0
598807372904189954,"2nd interview today with the city of raleigh, closing in to claim my position. suit - check! beard kept. right mindset",0,1,1,0,0
895076783921307649,"here's an opportunity that you won't want to pass up: supervisor - https://t.co/br1kfhsoi9 #retail #sandiego, ca #job #jobs #hiring",0,0,0,0,1
422777542760624128,i am looking for telemarketing job that pays $30 an hour. hit my dm,0,1,1,0,0
462712110980427776,"now, we are in a position of severe need,we need #renewui desperately, unemployment statistics do not report reality.we are not statistics.",0,0,0,0,0
374516303941627904,"if you worked as an assistant construction worker in the batcave, there's a fair chance you'll know who batman is",0,0,0,0,0
226237469518090240,sir alex ferguson says kenny dalglish fired for supporting suarez. or that he spent £80m to finish 8th?,0,0,0,0,0
284639638126215168,"this week off work, so bored and glad i'm not unemployed. where the hell is jeremy kyle reruns?",0,0,0,0,0
284750921223778304,i can't with my mon right now. she's always breaking the law and doing stupid shit. why would you do unemployment when you have a job!?!?,0,0,0,0,0
348257763106889730,got laid off! n paid! nw time to fsu!!!!;) see what wyoming has to offer,1,1,0,0,0
424566719605387265,aha just woke up man its like being unemployed oh wait i've never been unemployed but seriously i am just up :/ !,0,0,0,0,0
503407786076962816,i am currently interacting with the barbasol™ brand on-line,0,0,0,0,0
403392451391418368,"i lost my cousin, my aunt, my grandmother &amp; i don't know where my father is.",0,0,0,0,0
385060922462437376,"just when i thought i was gonna get fired,i got offered to work night shifts at my second job. so much good news today 👍😄",0,0,0,0,0
443106621150208001,why am i working rn i should quit,0,0,0,0,0
375749949574901760,i got fired like 3 weeks ago and when they finally drop the new head scanlator and think they can hmu? nah i got a spot on lilicious smd.,1,1,0,0,0
359936035230203904,anybody hiring?! i'm trying to find a morning job! two incomes sound sweet.,0,0,1,0,0
454034880209240064,hello ma'am. would you be interested in some sexual positions and emotional investments?!,0,0,0,0,0
329054045752942592,girl you know i'm unemployed trynna be fancy,0,1,0,0,0
393393788489826304,"great week, got selected as a juror for a criminal trial and got a laid off.
#bestweekever",1,1,0,0,0
388450767650426880,well i just applied for a few jobs to day and i hope i get hired so i can get more money coming so i can afford to have a boyfriend.,0,1,1,0,0
536962788581593089,"so far today, i lost my ray bans, a girl that i don't like got hired at my job and my hair is a mess. not my day.",0,0,0,0,0
461900131424419841,i got fired like an hour ago hahahhahahaha my boss is an ass,1,1,0,0,0
140134477623070720,"unemployed? hell no. i'ma full time katycat, except it's not work, it's life.",0,0,0,0,0
622113547770724352,i am looking for a buyer on 2 margarita drive #quitman #ar http://t.co/mzc0t4xyxr #realestate http://t.co/dah4rwvmbr,0,0,0,0,0
188375122527264769,isiah thomas fired by florida intl. after 3 sub par seasons. is this a new low for thomas or another low point on downward career spiral?,0,0,0,0,0
503959064528035840,"i am currently in a tanning bed, listening to beyonce, and drinking pre workout. what is my life",0,0,0,0,0
484422843438886912,i got offered the assistant manager position at work today.,0,0,0,1,0
417076770861772800,"currently out of cigarettes. soon comes the decision to ""quit smoking"" which is subject to change when i wake up for work tomorrow",0,0,0,0,0
279737629279404032,boss hired a bunch of sketch balls who can't come into work cause they're either in jail or homeless or both so now i gotta work for them&lt;3,0,0,0,0,0
628656741421555712,dj sbu gets fired from metro fm and mzekezeke makes a come back? okay...,0,0,0,0,0
357565867569065986,unemployed? tired of your job? looking for an additional source of income? @305nofault can help!!! we… http://t.co/ymedd96pmj,0,0,0,0,1
568516419979055104,well i might get laid off..,0,0,0,0,0
333451350090326016,i got fired today,1,1,0,0,0
771752166981677056,"join the advance auto parts team! see our latest #job opening here: https://t.co/czu9subbil #transportation #havre, mt #hiring #careerarc",0,0,0,0,1
322583107117142016,this man came in my job today trying to get hired then stole a $10 at&amp;t phone card that wasn't even activated 😩,0,0,0,0,0
124510984776851456,i got go forreal really need to finished so i can go to my house change position &lt;&lt;devices&gt;&gt;....,0,0,0,0,0
106750753913311232,"i heard they hiring too, you need to go down there and see what's up, witcho outta work ass!!!",0,0,1,0,0
725757504655749120,"destination hotels corporate #businessmgmt #job: overnight reservations agent (storyteller) (#englewood, co) https://t.co/c2cv6pd57e #jobs",0,0,0,0,1
446089744670543873,"today i went out to eat with a friend, grubbed, threw 20s at her through her car window and almost lost my fingers. #successful!",0,0,0,0,0
278109756894371840,"@ryanserhant a full time job,i've been laid off since september. have a contract job right now but it's not enough",1,0,1,1,0
375288852766011392,if it took this long to get food where i work i would have already be sued fired and denied unemployment,0,0,0,0,0
484601613063974914,i was hired then i was fired now i'm hired again #map #nochill #gettingmoney #teambrokebitchnomore,0,0,0,1,0
335057453869854720,got put into accounting for today at work. i don't understand why someone would want to do this for a living. #why,0,0,0,0,0
728655697643118592,i am currently feeling quite ill. this is not ideal timing for this to occur. please wait 9 more days thank you.,0,0,0,0,0
535849981006336002,i lost £10 and my bus ticket trying to find my boots i lostb the day before...,0,0,0,0,0
512712060732313600,well i am actively searching for a new job.,0,1,1,0,0
128505354656034816,"how do you manage someone under you who is older than you, has been on job longer than you and knows they can't be fired? #dilemma",0,0,0,0,0
379988969091371008,one more benefit of #obamacare “@nprnews: laid off and looking for health insurance? beware of cobra http://t.co/4lek1n4c06”,0,0,0,0,0
232589457688231937,@s_baird1 @ykristiano baird in pole position at this point kristian...,0,0,0,0,0
666280977925193728,i am looking for a buyer on 1147 new york ave #columbus #nj https://t.co/nsmiqwop0s #realestate https://t.co/xcd368ydqh,0,0,0,0,1
277168248636702720,i am not searching for a network. i am searching for a love. true love!,0,0,0,0,0
464264880258691072,back to work ! (at domino's pizza teras yasmin bogor) — https://t.co/ht9pwnh5na,0,0,0,0,0
284438101781258240,django almost made me lose my job today people. this nice older non african american lady asked for some ice chips and i almost said no,0,0,0,0,0
372473568942370817,uhhh my latin student's mom just fired me. great.,1,1,0,0,0
517955045728731136,oh jk i'm not fired but unemployment said i could quit and still get paid sooooooooo bye harbor crest hello netflix,1,1,0,0,0
366319648397991936,#makati #banking #job: relationship manager at standard chartered http://t.co/5squtrcewo #jobs #tweetmyjobs,0,0,0,0,1
116942703002001408,"@eonline levi and palin bunch need to go away!!!! enough already, they are nobodies! sarah p is a unemployed what?",0,0,0,0,0
156031770637250560,that's gordon strachan unemployed. as in looking for a job. any job.,0,0,0,0,0
510492921745772544,my marketing teacher quit her job today so...,0,0,0,0,0
429787894384177153,"@cballard59 there were two activities we had to do, but it wouldn't work for me. so i didn't do anything! she never tells us when&amp;what to do",0,0,0,0,0
503947508884996096,i been working at my new job a whole month now ☺️ i'm so proud of myself i went to the chicken house &amp; worked 2 days &amp; quit that bitch ! 😝,0,0,0,1,0
298513036816293888,i'm just waiting to get fired ._.,0,0,0,0,0
537238543001985024,it would be nice to have a job and not have to worry about getting fired when you don't show up to work.,0,0,0,0,0
427651386868645888,"currently laying on my couch in a twisted position, howling..",0,0,0,0,0
451887216520740864,"by the way, i didn't get fired or anything, i was pretty much just informed that my position will eventually be dissolved.",0,0,0,0,0
322898980314943488,somebody might get laid off and you might get promoted!,0,0,0,0,0
511649878536384512,now i lost my memory card with thousands of pictures on it... can today be done now please!,0,0,0,0,0
446421119898492929,"@katintherat no, i qualified again this year but not running it. being laid off in the winter really makes it tough to spend the $$$.",1,1,0,0,0
512809725243580417,"""mom i wasnt fired i was laid off!""",1,1,0,0,0
480885493564203008,baby girl done dumped me she know longer wants me im not longer hired she says that i've been fired,0,0,0,0,0
259885183120060416,"i am seeking any type of secretarial, clerical, bookkeeping, assembly work, or pretty much anything i can do from... http://t.co/pegezh0p",0,0,1,0,0
338013293119672320,somebody might get laid off and you might get promoted !!,0,0,0,0,0
308346964280475648,"quit jewel today and told my manager off, sorry to the people at jewel i didn't say bye to #unemployed",1,1,0,0,0
336130725751443456,does anybody know of any place that is hiring ?,0,1,1,0,0
384168697767944192,"i recently befriended a couple people that overuse the word ""ratchet"". how do i politely but sternly tell them to ""quit the shit""?",0,0,0,0,0
582865721014767616,yesterday got offered a telephone interview today ford want me to go to a face to face interview - all this cones after a job offer,0,0,1,1,0
554189877131358208,"looking for something to do in #mesquite, #texas? check out this great new mobile app! http://t.co/ue9dnnte4x",0,0,0,0,0
925344911628550144,"here's an opportunity that you won't want to pass up: dishwasher - https://t.co/g3ez6kfl6g #labor #manhattan, ks #job #jobs #hiring",0,0,0,0,1
449055272489582593,"currently on the bus .. i get to berkeley at 7 am, have to work at 10:30 am &amp; don't get off till 5:15. lord have mercy on me",0,0,0,0,0
416620472487661568,my nigga got laid off today 😭,0,0,0,0,0
493223005011464195,i am currently ratchet.,0,0,0,0,0
312317732542619648,currently in the fetal position but i am still typing #thesisthursday,0,0,0,0,0
178986894619705344,i'm at marks work warehouse (coquitlam) http://t.co/sbsjjtpt,0,0,0,0,0
328650478466523136,"i got hired at mac today bitchez. all i did was walked in &amp; then boom the lady said ""you're hired"" yay",0,0,0,1,0
418978828997111810,texas has not hired anybody yet....my guess is because the coach they are getting was/is still in a bowl game,0,0,0,0,0
357911528319631360,i am currently sitting through a rain delay at a pool in @collinsvilleil with 60 bored kids. your prayers are appreciated. #summerjobs @ymca,0,0,0,0,0
316382457823916033,"my life has really sucked recently, i got a ticket, i failed my bio test, i got fired, i got in an accident. shits just not doing good😒😔",1,1,0,0,0
407646800888483841,"i am in the very fortunate position right now that i can cover bills etc, but why the hell should i have to? #payup",0,0,0,0,0
349215217974116352,on the job hunt again.. anybody know anywhere that's still hiring? they ran out of work for me at b&amp;l #unemployed,1,1,1,0,0
420419178147749888,now i'm right back in the same position with the same bitch i said i was quitting a minute ago,0,0,0,0,0
375744953915158528,"-has hired &amp; fired 3 wives (siring children with all of them), and come under scrutiny for his illegal news gathering operations. #ausvotes",0,0,0,0,0
937320874276896769,"here's an opportunity that you won't want to pass up: crew - https://t.co/pxa2gb0dvl #hospitality #birmingham, al #job #jobs #hiring",0,0,0,0,1
918892310447796224,"here's an opportunity that you won't want to pass up: facilities manager - https://t.co/6akdlzcsfp #facilitiesmgmt #dallas, tx #job #jobs",0,0,0,0,1
520901896702136322,"it has come to my attention, based on my last conversation, that some people are under the impression i've been unemployed for ~3 years.",0,0,0,0,0
392013614799790080,has a defensive coordinator gotten fired during a game? bears should seriously look into it. #firsttimeforeverything,0,0,0,0,0
549796800953978880,one of my main boys got hired today lol aye!,0,0,0,0,0
684464996974211072,"preposition   de  , + ablative  from, down from, about     #latin #vocab #latinvocab",0,0,0,0,0
251409866239905792,when i'm in a really comfortable position then i have to move and then i can't find my previous position anymore &lt;&lt;&lt;&lt;,0,0,0,0,0
131267870167531520,"my schedule for my new job is gunna slap, i i work 3 fridays i get 6 straight fridays off",0,0,0,1,0
402873242601656320,does anyone know any place hiring?!? homegirl needs a second job over here,0,0,1,0,0
330729083157741568,flew all the way to missouri cause i got hired to design someone's house today only for the day !!,0,0,0,1,0
324201848397504512,today is a good day. found out i get to go to denver at the end of the month for an interview with halliburton for a full-time position,0,1,1,0,0
242783420084805632,currently applying for jobs . *sigh,0,1,1,0,0
936233433847685120,"here's an opportunity that you won't want to pass up: dishwasher - https://t.co/ob9j9a1qvk #labor #fortlauderdale, fl #job #jobs #hiring",0,0,0,0,1
500672579703951360,abc's of getting hired: 1) attitude 2) behavior 3) communication http://t.co/h9bkmrxytu,0,0,0,0,0
172777332271095808,looking for work as a business systems analyst? http://t.co/hnu9la5u via http://t.co/1lp593pz,0,0,0,0,1
198224376032788480,so excited that my husband (who was laid off 3 months ago) got called back to work starting today!  god is good :) http://t.co/hnh9pskd,0,0,0,0,0
136932571035607042,i have been trying to get that position for many years and now it's here. thank you everyone for the warm hearts...,0,0,0,1,0
429708592438992897,i quit my job a couple of weeks ago i hate not having any money actually i still didn't have money then because the pay was shit but still.,1,1,0,0,0
347087124476084224,got offered a position in scottsdale today should i take it or stay in tucson?,0,0,1,1,0
585021836594778112,i got asked to be in a porno at work today lol what even is porn,0,0,0,0,0
591233672260427777,got laid off i wanted to chill for a month but my dad got me another job😐 how wonderful,1,0,0,1,0
291622659190554624,well looks like i'm getting fired i'm not on the schedule..oh well anyone need someone that works fast and can clean like a boss? hmu,1,1,1,0,0
418074063069007872,i started 2013 working at kuhns and now i'm unemployed. so i made a small improvement there,1,1,0,0,0
449339340402204673,does anyone know if their job is hiring?? pls let me know #thirsty,0,0,1,0,0
400886564391100416,i finished my bj's application. i am bound and determined to get hired there.,0,1,1,0,0
464049712203444224,so at this new job i met two new cousins. how bad ass is that. haha,0,0,0,1,0
95420609286258689,i am seeking advice from the twitterverse. i am unhappy at work. not sure if it's place or job. suggestions anyone?,0,0,0,0,0
141556719984717825,working hard. that's what i do. http://t.co/97maawoq,0,0,0,0,0
375987628036096001,just had the most pointless phone interview 1. if i have questions about your company &amp; the position: have answers 2. ask me some questions,0,1,1,0,0
360297638685454337,my heart goes out to my dad though. like never been to college &amp; worked for one major company for 26 yrs to be laid off at 54... yikes,0,0,0,0,0
475749933275164672,sports authority calls me back again saying nevermind and that i am hired again. excuse me???,0,0,0,1,0
619962884743827456,"can you recommend anyone for this #job? retail store positions - http://t.co/po7q3ewqej #sherman, tx #retail #hiring #tweetmyjobs",0,0,0,0,1
530532631122034688,corrupt &amp; look into who's been kept on by nw councils and laid off despite being suspended at mcr council and @burnleycouncil use foia,0,0,0,0,0
204742580347478016,i need cena to get smart he rehired bigshow one day before the ppv he has to be disqualified and fired remember the stipulations man.#wwe,0,0,0,0,0
561158280983359489,i hope i get hired soon... i need more money...,0,1,1,0,0
328316896879472640,i am currently dying.,0,0,0,0,0
147106254177828864,@ditzydirtydiva my parents said that too but my dad got laid off so i felt the obligation to get a job,0,0,0,0,0
544664411219054592,i am hiring. i will ask if you were traumatized by isis or the ferguson thug. if you say yes...you are not hired!,0,0,0,0,1
713719118155751424,"interested in a #retail #job near #mesquite, tx? this could be a great fit: https://t.co/fqr5l4nqp2 #hiring https://t.co/gi50l5luhp",0,0,0,0,1
390954569905475584,i was exactly 24 hours late for a job interview today. still got hired!,0,1,0,1,0
475975489988067328,we have a position as an account manager on our fantastic day shift. if your interested message us back for more details.,0,0,0,0,1
135182648745267200,any ceo's or hedge fund managers risk their lives when they go to work? #hireavet,0,0,0,0,0
456747202686091264,i got fired and i smile for that. first smile for today....,1,1,0,0,0
644568987246792704,i am looking for a buyer on 100-110 rangeline rd #sheboyganfalls #wi http://t.co/v5bdt6dq8j #realestate http://t.co/sajcmkgwvh,0,0,0,0,1
561537979135852546,anyone looking for a career change? td is hiring! amazing place to work with amazing people. http://t.co/kcivsch0do,0,0,0,0,1
361882318165639168,unemployed? tired of your job? looking for an additional source of income? @305nofault can help!!! we… http://t.co/oapbdfngxd,0,0,0,0,1
338564101594836992,i gotta work at never min let me continue to collect that unemployment,0,1,0,0,0
776173034663096320,can you recommend anyone for this #job? looking to get hired for general production asap? apply now!!! - https://t.co/xznsweks9p #hiring,0,0,0,0,1
705062196540108800,"can you recommend anyone for this #job? retail store positions - https://t.co/dbznam1rcf #brooklyn, ny #retail #hiring",0,0,0,0,1
510509627533164544,water company that was fired earlier forgot to tell it's employee- who was supposed to be at house 4 hrs ago..called my cell for directions.,0,0,0,0,0
479377490306015233,"has anyone ever been fired for saying ""no"" to a great idea? why not? #stuartjenkins #innovation #cinosf",0,0,0,0,0
421421511736844288,i almost got fired today it was that bad for me,0,0,0,0,0
455584747172139008,america honestly is the land of opportunity man if you can't make it here you're prolly just not workin hard enough.,0,0,0,0,0
325311090709889024,baby your fired but your girlfriend hired and if don't mind i'm gone keep you on call,0,0,0,0,0
644431225399046144,"advantage sales and marketing: [""engagement trainer"", ""engagement trainer""] (#carthage, tn) http://t.co/sfy5ijgypk #marketing #job #jobs",0,0,0,0,1
652268278170058752,darren pinnock engaged in some position specific peed work earlier this… https://t.co/nmrsabo03z,0,0,0,0,0
435848793448542210,still not working haa.i cannot sleep !!!!,0,0,0,0,0
147766114254995456,i got my windshield fixed today...but i almost quit my job,0,0,0,0,0
517775684752908288,well i've worked at my new job for 2 months and my boss gave me a raise without me even asking so there's that.,0,0,0,0,0
1053722733995933696,"looking for a new career opportunity? join a dynamic team of #sales superheroes in #pocomokecity, md. apply today:… https://t.co/iee2vqtjdb",0,0,0,0,1
384285924483665920,usc done goofed!! they fired lane kiffin?? who they gonna hire now? petrino? sarkesian?,0,0,0,0,0
252251797157195776,my mom got laid off &amp; my sister got fired. wtf ._.,0,0,0,0,0
364383109011079168,looking for a biotech job?: life sciences industry workers looking for employment have a new place to search the... http://t.co/ms2uuy4uxe,0,0,0,0,1
265502471856730112,i will not be attending another game at the university of tennessee until dooley is fired.. get a clue administration,0,0,0,0,0
717101467820302337,looking for childcare or looking for a nanny job? brilliant nannies can help:… https://t.co/k9kl8285iw,0,0,0,0,1
877629859190554624,"here's an opportunity that you won't want to pass up: bartender - https://t.co/mzdefmogh9 #bartender #levittown, ny #job #jobs #hiring",0,0,0,0,1
373051497673945088,not even unemployed yet and i hate it already!!,0,0,0,0,0
271974702040354817,"#military #jobs military trainee - equity residential -  los angeles, ca  http://t.co/rwak1qxu",0,0,0,0,1
489910255774879744,so who else got hired at the bww downtown???,0,0,0,1,0
317769061381570560,i am currently unemployed,0,1,0,0,0
462295864078503937,in what stupid universe are people who stop looking for work not mostly “unemployed“?! gfy bls.,0,0,0,0,0
409047748705406976,damn previous administration didn't give me a bonus because my position was beneath notice. fuck you,0,0,0,0,0
217210291413467137,"not sure if i should just stop looking for a job, and just let the job start looking for me? #foreverunemployed",0,1,1,0,0
784048490313723907,"can you recommend anyone for this #job? retail customer service associate - https://t.co/xy38sypkts #retail #mesquite, tx #hiring",0,0,0,0,1
271029117418348544,"$80 sale=200% commission…cash paid every friday! got laid off? out of options? think again, we have your plan b...... http://t.co/9mtkdtzz",0,0,0,0,1
193234039061233665,"@wouterlisse i am really curious about wakoopa and in search for a rails position, i though we might chat if you have time these days.",0,0,1,0,0
543563490464501760,"opportunity is passed up by most because it involves work.. don't complain about not making something of yourself, when you are just lazy.",0,0,0,0,0
393177785961041920,"i'm at grizzly's wood fired grill (waite park, mn) http://t.co/gbdp2pgs9u",0,0,0,0,0
441938172243881984,i am in a corporate offices complexes  all of the empty office space and all this unemployed and the prez is smoking weed,0,0,0,0,0
498924007790346240,anyone hiring?! in need if a second job!! #gainesville #ga,0,0,1,0,0
403645753752834049,any tanning salons hiring!?,0,1,1,0,0
348263958253285377,got hired yay stoked for a new job i'm sooo ready,0,0,0,1,0
298032117659615233,labourer laid off friday requires work in property maintenance or anything! 20 yrs old good worker...dm me please #needajob# re tweet pls,1,1,1,0,0
765613031229263872,"this #job might be a great fit for you: hot opportunity network admin- north houston - https://t.co/2p157bolng #it #houston, tx #hiring",0,0,0,0,1
483895090981928960,starting a new job is not fun.i dread for these moments but my new boss says these are happy times.i say these are lazy times.,0,0,0,1,0
507910119787868160,i feel like everybody here is trying to push me out and pressure me into quitting so that they won't have to pay unemployment if i'm fired.,0,0,0,0,0
340873338631106560,someone must be going round writing 'don't employ' on my cvs when i'm not looking #unemployed #unsuccessful,0,1,0,0,0
218837970793414656,i am truest blessed... got laid off at 1 job n got hired at another one ... within 5 mins differ plus higher pay!! 👼👼,1,0,0,1,0
309119919625236480,looking for a marketing/social media/seo position in the orange county area. please let me know if you know of any open positions.,0,1,1,0,0
227500919925911555,can't wait till i get hired on at this new job,0,1,1,0,0
126687618762145792,currently browsing the hrdc job bank...i think it's time for a withdrawal!,0,0,1,0,0
376774345240346624,ok got fuck over with my job! who's hiring???,1,1,1,0,0
205689570153607170,"looking for a new job challenge combining (strategy+chemistry or pharmaceutical or medical or aerospace industries).
cheers,jj",0,0,1,0,0
580859187015516160,yesterday i was unemployed&amp; today i got 2 jobs!!,0,0,0,1,0
684075211973476352,"#careerarc #retail #job alert: retail store positions | cvs health | #miami, fl https://t.co/biaa8bsbja #jobs #hiring",0,0,0,0,1
401596156725051393,i love being unemployed ok,0,1,0,0,0
583238871451828224,thinking on quitting your job and start traveling? here is some advice&gt;&gt; http://t.co/1qbej5du0h,0,0,0,0,0
564929690284982272,i lost my planner and now i feel like my life has no direction,0,0,0,0,0
473198139617206273,i am having the worst luck with finding a job. #someonehireme #imresponsible #iswear #unemployed4ever #ihopenot,0,1,1,0,0
657633048767430656,looking for a position in the hospitality industry? 🔹want to be a part of the blue martini team? 🔹we… https://t.co/gfs2gfc2vk,0,0,0,0,1
611260693841444864,i am looking for a buyer on 14b westview rd b #lincoln #nh http://t.co/nxp7ev04m3 #realestate http://t.co/a3uvuzzdhx,0,0,0,0,1
356083797646778368,now just hoping to get employed,0,1,1,0,0
339515394773639170,"got laid off today, completely bummed about that, if i'm not working i have nothing!",1,1,0,0,0
377890374121193472,my job is currently hiring looking for new ramp agents. hmu if your interested i have only few applications,0,0,0,0,1
655495014655610881,have an m.sc and interested in working with the african development bank? here is an opportunity http://t.co/qhjxd1qlx6,0,0,0,0,1
314119832134098944,"at the beginning of the year i was unemployed and had dreadlocks, now i have straight brown hair and work at ""glama gals"" ... my life guys",0,0,0,1,0
493591487309807618,somebody might get laid off and you might get promoted. ☺️,0,0,0,0,0
273643909312303104,finding ways to pay the rent and i'm still getting no luck with getting hired. #wemissyouraul. i hate being the responsible one sometimes,0,1,1,0,0
264896088719372288,i got the job at gamestop so now i'm doubly employed,0,0,0,1,0
499803046093021184,"i got fired from my job for being a perv...

i don't understand why though, i'm always hard at work.",1,1,0,0,0
119495586872434688,"i'm at expo recreation center (10955 e exposition ave, aurora) http://t.co/7kmpxago",0,0,0,0,0
472434105133850624,who is hiring? i need to quit my job,0,0,1,0,0
611576436558729217,this #job might be a great fit for you: - http://t.co/kjvkts9x3i #franchise #insurancejobs #opportunity #business http://t.co/xgbgxntwhq,0,0,0,0,1
375384340332806144,"looking for a great place to work?
charcoal complex is holding a job fair saturday september 7 at 11:30am until 3pm http://t.co/jptok6xjij",0,0,0,0,1
577302392225431553,sound off twitter world!!.we did our #taxes on friday. the #obamacare that everyone loves smacked us with a fine because wayne was laid off.,0,0,0,0,0
571304155895242752,now i'm on 30 hour job search and being sent all over sunderland to do it!!!!,0,1,1,0,0
777479253944217601,"interested in a #job in #chickasaw, alabama? this could be a great fit: https://t.co/ptgischa9u #nowhiring #gethired #manufacturing #hiring",0,0,0,0,1
419783589954605056,woke up today and it hit me...i'm unemployed!! how do i keep the panic at bay?!? feeling like a ticking time bomb! eeeek!,0,1,0,0,0
718512087870230528,i am looking for a buyer on n6274 branch rd #plymouth #wi https://t.co/ggffysrp6a #realestate https://t.co/r45kokyavm,0,0,0,0,1
586713823224135680,"well my boss doesn't know it yet, but tomorrow i quit! lmao! starting my new gig monday at a custom restoration shop! finally somethin new",1,0,0,1,0
414199226453983232,got paid yesterday and i get paid today. loving life with money now that i work,0,0,0,0,0
629045117182021632,"are looking for an exciting new career in sales? - officeteam: (#westchester, oh) http://t.co/4cclvow5rf #sales #officeteam #job #jobs",0,0,0,0,1
560901560297717760,"@voiceofsandiego ""utilized at least 1 intern to do work of laid off worker"" #unethical #hypocrite http://t.co/fujt8xckcr",0,0,0,0,0
704636260699082752,"can you recommend anyone for this #job? retail store positions - https://t.co/reimdbjs0p #georgetown, tx #retail #hiring",0,0,0,0,1
378792287863455744,"[informationnigeria] sure-p fails in edo; only 4 out of 2,623 graduates hired http://t.co/drsyc430su",0,0,0,0,0
191996929025122304,yo i swore i was gonna get fired like 3 times today lol,0,0,0,0,0
265575121283055616,"friday the 13th, take away, fireworks &amp; chilling! doesn't feel like a monday but an awesome day",0,0,0,0,0
566696746374688768,"i am currently in bed at 8pm, on a saturday, on valentines day crying because walt died. no",0,0,0,0,0
631561720754929664,"financial services specialist - regions financial: (#gilbertown, al) http://t.co/fbvycu0fbx #banking #regions #regionsbank #job #jobs",0,0,0,0,1
115127945093316608,"i had sorta laid off coffee, esp on the weekends, but this week left me knackered. (@ starbucks w/ 4 others) http://t.co/kvwgxlvg",0,0,0,0,0
490584657684340736,new uniform day. my picture is still up in the employee area. i guess i'm not fired. https://t.co/bn1aogpjko http://t.co/kmdnfq7sab,0,0,0,0,0
391681946000302080,so one minute im told im laid off an welcome back an the next i was fired an probably not welcome back.good looks an thanks for the bs talks,1,1,0,0,0
466776655936368641,"i was offered a supervisor position today at my old job.! that means 7days a week, 7am til 6pm.! it's a bittersweet feeling right now. :)",0,0,0,1,0
357682628444430336,haha bunch ppl get hired.to just quit..pussies.can't handle the heat,0,0,0,0,0
117977278448795648,ttc subway closure means i will probably get fired today. #unemployment,0,0,0,0,0
478529225516130304,if there's anything that would motivate you to not be unemployed it's day time tv. omg! how do you cope with it?,0,0,0,0,0
613425604835213312,i am looking for a buyer on n7342 osprey dr #newlisbon #wi http://t.co/zqciljs2pf #realestate http://t.co/5rvtjoiobu,0,0,0,0,1
481577981207662593,"come october, i'll either be studying medicine at oxford or unemployed there is no inbetween",0,0,0,0,0
715193038536986627,looking to buy a house in metro detroit? gear up for bidding war https://t.co/vqhpn0mcd7,0,0,0,0,0
329937823417397248,my last retweet clearly showing unemployment is going in the wrong direction per obama's presidency and all things democrat,0,0,0,0,0
477943994639327233,i've heard that 3 times by 3 diff girls this week i quit,0,0,0,0,0
772473117545332736,"can you recommend anyone for this #job? bartender - https://t.co/pfebi96lbo #bartender #mesquite, tx #hiring https://t.co/su3szcak8f",0,0,0,0,1
442338178524254208,tempted to get make a new facebook just to post videos of battlefield. also for tinder because i like getting laid off of an ap.,0,0,0,0,0
588335143821176832,so instead of having a job pay a little over 8 dollars you can be laid off bc a robot can do your job for free #stopthemadness,0,0,0,0,0
529895814110248960,anyone work in an accounting or payroll capacity? i have a general ot pay question.,0,0,0,0,0
516046981228023808,⚠️ attention ⚠️ there is an eleven year old working at brandy melville,0,0,0,0,0
