,id,pos_model,neg_model,text,pos,neg
193,1431,0.9896327257156372,0.010367265902459621,Unemployed Under-Employed Unhappily Employed? Find jobs &amp; career solutions on LinkedIn in JCD The Job Seeker &amp;... http://t.co/LyDXdplJs2,0,1
194,1794,0.9803059101104736,0.019694052636623383,Fill in the Blank: My favorite thing to do when I am not working is _________________.,0,1
195,1381,0.9868144989013672,0.013185517862439156,Unemployed Under-Employed Unhappily Employed? Find jobs &amp; career solutions on LinkedIn in JCD The Job Seeker &amp;... http://t.co/pwphSM48np,0,1
196,3268,0.1798073649406433,0.8201926350593567,Quit my job last night got hired on the spot this morning.,0,1
197,2979,0.8326618671417236,0.16733813285827637,just started my new job and some bitch i work with decided to tell me that my bf fucked her in HS? Like ok? Do you want a cookie?,0,1
198,2116,0.9917799830436707,0.008219989016652107,Searching for #work in New York NY? Send your #resume to Park Hudson International. http://t.co/aF6GwjlRz0 #gethired,0,1
199,3873,0.7315152883529663,0.2684846818447113,They had me heated today boooaaay ..Sams done hired the wrong nigga cuss I spazzed ! Managers members and anybody in my way caught fire,0,1
200,2249,0.9876466989517212,0.012353291735053062,Ad: Unemployed? Looking for a new Job or Career? Work at Home Positions avail $80-$90 a hr http://t.co/RcIrQLrMi0,0,1
201,2981,0.7208814024925232,0.2791185677051544,there are zero point zero attractive people at my new work so i want a new job,0,1
202,1457,0.8375606536865234,0.16243931651115417,I forgot to eat today &amp; I was dying at work the whole time + I was working non stop alone at drive thru making &amp; taking + I just got home,0,1
203,2994,0.9411232471466064,0.05887671932578087,My girlfriend recently started working nights. Ive been waking up to a lot of worrying texts. https://t.co/fxQiRpawF7,0,1
204,3956,0.9771614670753479,0.02283845841884613,I got HIRED  today!!! WooT WooT!  Bed Bath And Beyond! I love this store too!,0,1
205,4568,0.8702907562255859,0.12970925867557526,Anyone know where theyre hiring ?? Lmk,0,1
206,2703,0.9916903972625732,0.008309606462717056,#Job #Denver Discount Tire (4465 Forrest Hill Rd. CO Springs): Part time tire tech positions available. Start ... http://t.co/V24THH59vG,0,1
207,347,0.9820873141288757,0.017912646755576134,I am always searching for a work out that challenges my https://t.co/XBbVdRm571 that is different… https://t.co/ka3wVjpqEE,0,1
208,1612,0.9923216700553894,0.007678311318159103,Looking for a new job?11823 Slauson AveSt 7#SantaFeSpringsCACall (562)693-5111#jobs #newjobs #employment http://t.co/76dpLdTW7C,0,1
209,3774,0.9469867944717407,0.0530131459236145,You know what the weirdest part about having a job is? You have to be there everyday. Even when you dont feel like it.,0,1
210,2584,0.9698467254638672,0.030153216794133186,Walmart worker fired for kicking out gay couple: A Walmart janitor is looking for a new job after he was fir... http://t.co/9lsDhexBQl,0,1
211,2617,0.983585000038147,0.016415009275078773,Students leaving in the 1st quarter? Fans wanting coaches fired after 2 games? The requisite calls to downgrade to FCS? Check check check.,0,1
212,3067,0.061831582337617874,0.9381683468818665,I should quit my job today cause they played me into working but..,0,1
213,3084,0.163005530834198,0.836994469165802,also i tried to quit my job today and my managers just kind of laughed..,0,1
214,3631,0.9908559322357178,0.009144136682152748,Looking to purchase or rent a home in a smarter bolder and faster way? Visit https://t.co/E6GTmXJvWH #realestate https://t.co/OinoT6ZRui,0,1
215,3957,0.9816151261329651,0.0183849073946476,I got hired to hamburger stand on Monday &amp; now I got hired at Hollister today woo 💯😂,0,1
216,3691,0.8486199378967285,0.15138009190559387,I am now 100% malamute.,0,1
217,1481,0.25139063596725464,0.7486093640327454,went to work 2 hours late and then lost the key to the docks i fucked up bad today,0,1
218,4726,0.06430917978286743,0.9356908798217773,I called out of my new job and turned down a shift at my other job to see crowbar tomorrow imagine I get fired,0,1
219,4622,0.5184838175773621,0.4815162122249603,Work is fuckin bs right now anyone know of any retail places that are hiring???,0,1
220,750,0.9749866724014282,0.02501334249973297,Full time/part time positions available at cricket wireless here in Birmingham. If anyone is interested/looking for a job message me.Thanks,0,1
221,2340,0.9862094521522522,0.013790538534522057,Encourage female developers or hire a woman for the night? https://t.co/Q5CIU9CgBn,0,1
222,3984,0.9635041356086731,0.036495912820100784,I get mad when somebody else is doing MY job like tf I got hired for a reason its MY job &amp; I bet I can do it 10 times better than she can,0,1
223,1939,0.9448347091674805,0.05516532436013222,I recently put in mad work and Helped my uncle land a better job. Happy I could do that for my fam.,0,1
224,3998,0.2940024733543396,0.7059975862503052,Job Opportunity: Payroll Administrator in Cambridge MA http://t.co/lxRTSBj6kS #unemployed,0,1
225,3270,0.2915523052215576,0.7084476947784424,dude wtfffff my middle school principle was fired because she hired people without degrees and she robbed money from the school,0,1
226,2075,0.9914911389350891,0.008508864790201187,Looking for new challenges? On @Hired_HQ the best #rails #python #javascript companies compete for you | http://t.co/xGmlpp2dVF,0,1
227,857,0.9898541569709778,0.010145916603505611,Big Companies Join Obama in Initiative to Help Long-Term Unemployed #UniteBlue #p2 http://t.co/tMs1rbZZvR,0,1
228,2213,0.011924805119633675,0.9880751967430115,Unemployed for 12 minutes; how I went from #fired to #CEO http://t.co/SYRtS6zFWK #entrepreneur #corporate #unemployed #unemployable,0,1
229,1177,0.01445797923952341,0.9855419397354126,TODAY.TIME 2 FIND A NEW THERAPIST. MINE GOT LAID OFF BECAUSE OF BUDGET CUTS. REAL BUMMER CAUSE WE DID ART THERAPY &amp; I THRIVED!! BN,0,1
230,2638,0.941352128982544,0.05864786356687546,Is Madden trying to get fired to move back to Tampa??,0,1
231,4418,0.397010862827301,0.602989137172699,@LaurenSchacher @craigewer @USAirways Hopefully? Gets that social media staffer fired. Not even only for misogyny--for massive incompetance.,0,1
232,405,0.9922100305557251,0.00778992148116231,#Job #NewJersey Community Director Bergen County Area: NJ-Pine Brook Position Purpose This position will impl... http://t.co/EbNuCzFaeP,0,1
233,3161,0.6261580586433411,0.37384191155433655,A very close friend of mine got laid off today. Hes an amazing person and wonderful to work with. He is looking for positions in HR and li…,0,1
234,4394,0.9866327047348022,0.01336723007261753,@BostonGlobe @RobbyMook its like listening to a teacher who was fired and blames the students for it,0,1
235,2437,0.9826760292053223,0.017323985695838928,Wait who hired @GallowaySpeaks? @TNADixie did you if so why arent you making decisions on TV? #DestinationIMPACT,0,1
236,643,0.9391448497772217,0.060855187475681305,Who hired/brought the fangirls??? #GOPDebate,0,1
237,5475,0.9912019968032837,0.008797954767942429,Looking for success? The secret is to never quit thats it!http://t.co/6vnVthTMxB,0,1
238,1756,0.009662825614213943,0.9903371334075928,RT @McDonnell_8_: Day like 223 of the pool being closed. Beginning to feel like I’ve been laid off. I’m gonna file for unemployment.,0,1
239,4005,0.9880537390708923,0.01194629818201065,If you are #unemployed use your #LinkedIn headline to convey your value to a potential employer or recruiter: http://t.co/wZYm8G3c8L,0,1
240,3379,0.9902198910713196,0.00978007446974516,Anyone have a Cue (formerly Greplin) replacement now that Apple has acquifired the service? http://t.co/MznbutxCui,0,1
241,2538,0.9891641139984131,0.010835924185812473,Looking to help advance specialty materials technology manufacturing capabilities and innovate in global markets? ATI is seeking a material science or chemical engineer for a Process Engineering position https://t.co/BfmMXJT9rd https://t.co/BGEZS2oEyY,0,1
242,3891,0.9792967438697815,0.0207032710313797,I recently hired an adjunct by just asking a brilliant local friend whos an independent scholar if she wanted work. Thats not right.,0,1
243,1621,0.6678044199943542,0.33219558000564575,I am always wanting to quit. I just need to find out why.,0,1
244,2748,0.14364716410636902,0.8563528060913086,I was late again got work today. They gonna fire the shit outta me one day,0,1
245,5072,0.021657424047589302,0.978342592716217,RT @ninjyatlaw: just got laid off? youre not unemployed youre self-employed without compensation. WHAT IN THE ACTUAL FUCK.,0,1
246,4401,0.9773452281951904,0.02265472523868084,@DineshDSouza I sure wish people would remember she was fired from watergate! http://t.co/P3saPcFmlw,0,1
247,4359,0.9914706349372864,0.00852936040610075,IBM posted a job you might be interested in: Client Representative (NJ/HZ/WH/Chengdu/Xian) - Chengdu Sichuan China CN.,0,1
248,1766,0.1284831315279007,0.8715168833732605,A guy just tried to get me to lower my price on a Craigslist ad because he is laid off. #America,0,1
249,324,0.9661839604377747,0.033816028386354446,I am actively seeking a new insurance provider as well as financial advisor.  I am looking for someone who wants to proactively work on my …,0,1
250,4238,0.2582337558269501,0.7417662739753723,Currently at the same restaurant with my math teacher...not quite sure what to do with myself,0,1
251,4510,0.6943424344062805,0.3056575059890747,hey come on u giant ape man I dont go into where u work and tell u how to sign your unemployment cheques!!!!!!!!!!!!!!,0,1
252,4864,0.9336040616035461,0.06639599800109863,Somebody might get laid off and baby you might get promoted,0,1
253,962,0.10103321075439453,0.8989667892456055,Got an interview tomorrow afternoon for a leadership position at work... and to think just 5 months ago I was a little seasonal hire. #grind,0,1
254,5196,0.7745892405509949,0.22541069984436035,My dads fav neighborhood squirrel was found dead under a tree today. #RIP Fatso. You were a great companion to my unemployed father.,0,1
255,375,0.2848588228225708,0.715141236782074,I am Looking for work in fixing #computers or #security #jobs.https://t.co/EpoV7VU12t #resumes #careers https://t.co/Il2jXZ2teZ,0,1
256,2257,0.9913170337677002,0.008682919666171074,Looking for a job in #Management? 100s of new positions were added to the BRR Job Board: https://t.co/ZNPyvVdGA2 https://t.co/17jKo4AFu6,0,1
257,1480,0.7857520580291748,0.2142479419708252,I feel like a BadAss today cuz in the 1st 30mins of work I caught a shoplifting red handed!!! My boss loves me right now.,0,1
258,3298,0.8055233359336853,0.1944766640663147,i fired my bitch i hired her friend,0,1
259,1432,0.9895032644271851,0.0104967150837183,Unemployed Under-Employed Unhappily Employed? Find jobs &amp; career solutions on LinkedIn in JCD The Job Seeker &amp;... http://t.co/ti6iepAsh5,0,1
260,3588,0.9144068956375122,0.08559311926364899,I cant wait to start workin at my new job.,0,1
261,493,0.05475318059325218,0.9452468156814575,Well I didnt get fired on my first day at my new big girl job so thats something I can be proud of for fifteen minutes.,0,1
262,4572,0.29247623682022095,0.7075238227844238,Looking for work?  Are you unemployed?  We are now hiring. http://t.co/uwCbHWfUuh http://t.co/5XtEXTT8e8,0,1
263,1587,0.9916200637817383,0.008379954844713211,Looking for a job a new career or more job satisfaction? 51 Career and Job Affirmations. http://t.co/iqFB281fs5,0,1
264,797,0.9505810737609863,0.04941890761256218,I am currently searching for myself a new FT/Consulting Human Resources/Talent Development/Management/Acquisition position in S. Florida,0,1
265,5031,0.03808320686221123,0.9619168043136597,Laid off and didnt get paid?-Dont wait and wonder! http://t.co/Stf4od9exK,0,1
266,229,0.9737772345542908,0.026222795248031616,today I called my dad &amp; he had to get back to work so I called my mom &amp; she set the phone down &amp; forgot she was on the phone SO theres that,0,1
267,4567,0.991649866104126,0.008350105956196785,Looking to organize #payroll? BBVA Compass Payroll Service provides efficient online management.https://t.co/SfpG9DlxKI,0,1
268,4069,0.8684090971946716,0.13159091770648956,The tool I use for my online job is broken and offline. The Helpdesk support is also offline. I am in the middle of work. #Gonnagetfired.,0,1
269,243,0.9833434820175171,0.016656581312417984,May be late on this but hey I just seen it. Love the Celtics hire! Wow!,0,1
270,372,0.9862770438194275,0.013722958974540234,I am currently looking for an intern to work 2-4 days a week for 3 months in Brooklyn. Stipend negotiable. Please RT.,0,1
271,585,0.9768353700637817,0.02316462993621826,Recently hired? Attend the Youth Employment Workshop Wednesday February 6 at 2:30 in H-4. All working students must attend one workshop,0,1
272,515,0.10951016843318939,0.8904898166656494,Ive been at my job a year today and still havent got fired so thats cool,0,1
273,1891,0.9790887236595154,0.02091129682958126,.@SenatorSessions : @hp laid off 20000 but demands Congress import more foreign workers,0,1
274,1778,0.32444456219673157,0.6755554676055908,Currently dying of boredom... dont mind me,0,1
275,3357,0.9915754199028015,0.008424576371908188,Should anyone ever get fired for hiring IBM? http://t.co/dnHwgO4ECM by @SecureDocsVDR,0,1
276,26,0.014507056213915348,0.985493004322052,officially starting may 11 at my new job wooooooo. i got laid off early feb and this new job seems like a step up in a lot of ways.,0,1
277,1172,0.12701241672039032,0.8729875683784485,30 people were laid off today at my place of employment. To say today wasnt tough is an understatement,0,1
278,2485,0.9829871654510498,0.01701284572482109,Heres a fact if your kid is hired by Disney. Then most likely they will either go batshit crazy or in rehab.,0,1
279,1929,0.05561435595154762,0.9443855881690979,.@annhandley I attended #Spark15 &amp; @MarketingProfs basically saved my career when I was laid off in 2008 - I wanted to thank you for that!,0,1
280,4994,0.7441440224647522,0.2558560073375702,So earlier this week I was joking about getting sick so I wouldnt have to go to work and now im actually sick,0,1
281,3359,0.9831704497337341,0.01682955212891102,both? someone getting fired https://t.co/zHdcXd1NJy,0,1
282,4585,0.9828632473945618,0.017136795446276665,Are You Unemployed? Want to Learn Social Media while you are looking? http://t.co/kVZcXXQEf1  Earn while you learn,0,1
283,4746,0.01636548526585102,0.9836344718933105,Oh yeah and I have no time to rest up/catch up on missed assignments because they fired this girl at my job and they gave me her shifts.,0,1
284,2811,0.9913451671600342,0.008654894307255745,Looking To Work From Home? #workfromhome #entrepreneur #successhttps://t.co/U9Z2qqiyB6 #WorkFromHome #Success #Entrepreneur https://t.co/OStZ4IGFRO,0,1
285,3121,0.02144891768693924,0.9785511493682861,I have multiple friends even thise with business degrees who havve been laid off 3 times past ten years. Struggling to find good jobs...,0,1
286,579,0.0904649868607521,0.9095350503921509,#TalkinLeadership : Can I Still Collect Unemployment If I Get Fired?: I am a salesperson whos ... http://t.co/Su3s5V3spf #IgniteYourBIG,0,1
287,4687,0.9881370663642883,0.011862903833389282,Anyone hiring in social media media or marketing? Drop me a line: http://t.co/WAVTSZTbjt #SocialMedia #Media #Jobs,0,1
288,3968,0.9789819121360779,0.021018115803599358,Got hired at @Starbucks today and tried the Pumpkin Spice Latte and it was so good,0,1
289,2794,0.06757412850856781,0.9324257969856262,Got paid today dont work &amp; I have nothing to do,0,1
290,3789,0.992108166217804,0.007891865447163582,#ASSETPROTECTIONSPECIALIST-WarrenMI#2702 #job in  #HomeDepot #Detroit apply at http://t.co/HtLDzy7whf,0,1
291,3604,0.42421022057533264,0.575789749622345,I recently submitted my resume to Sony... But they canceled the interview.,0,1
292,1433,0.9854223728179932,0.014577632769942284,Unemployed Under-Employed Unhappily Employed? Find #jobs &amp; career solutions on #LinkedIn in the Job Seeker &amp;... http://t.co/5L48mUcvvK,0,1
293,2432,0.9164616465568542,0.08353837579488754,Why are rude employees even hired? Like sorry but when someone asks a question you dont hang up the phone because your ass is lazy af,0,1
294,1519,0.08769797533750534,0.9123020172119141,I recently got a raise at work and somehow since then Ive been more broke than usual. Oh the irony.,0,1
295,1226,0.9909636974334717,0.00903626810759306,Hi Moms - heres a work from home opportunity I think some of you may be interested in! Hulafrog is looking to... https://t.co/Q6LcMQmmtn,0,1
296,4354,0.9906768798828125,0.00932306982576847,Microsoft posted a job you might be interested in. software engineer 2 - ARD - Suzhou - Suzhou Jiangsu China CN via LinkedIn.,0,1
297,4241,0.040627386420965195,0.9593725800514221,currently at work and brought the wrong headphones I hate myself Im quitting my job https://t.co/kQ2rx2Zbej,0,1
298,1452,0.14765869081020355,0.85234135389328,Lost a $50 bill at work today so thats how my night went :)))))),0,1
299,1591,0.9913079142570496,0.008692093193531036,Looking for a FULL time job or looking to stay competitive in a tough job market? FREE Career workshop http://t.co/kganXP7aDm,0,1
300,93,0.7571772933006287,0.24282275140285492,Today I got proletariatainized... Got hired on permanently at a company.,0,1
301,2940,0.315397173166275,0.6846027970314026,Weird state of my life. Yesterday I was being interviewed for a position today I was interviewing people for a position.,0,1
302,1897,0.9311453104019165,0.06885469704866409,Hall of Fame Trucking is #hiring Truck Driver – Class A CDL – Laid off from the oil fiel http://t.co/3270MSPJef #jobs #Amarillo,0,1
303,4886,0.010518222115933895,0.9894818067550659,Its cool i get it..i was cranky too when i was unemployed,0,1
304,3950,0.957172155380249,0.04282788559794426,Got hired today  get my braces off tomorrow .. Ok April good shit,0,1
305,3852,0.9765940308570862,0.02340596728026867,Almost won in the works bingo for $50 and I got hired today lmao,0,1
306,4855,0.9317014813423157,0.06829850375652313,A relationship is like an occupation if you dont work hard towards it you may be fired or laid off,0,1
307,3216,0.017389176413416862,0.9826108813285828,I Was Fired From My Old Job 4 Days Ago And Already Have A New One,0,1
308,732,0.9843096733093262,0.015690283849835396,+ No matter whether you might be a initial time position seeker a profession changer or re-entering the work current market right a...,0,1
309,663,0.9855039715766907,0.014495989307761192,Twitter really is whatever you make it you can find love gain income get people fired from jobs etc...,0,1
310,4636,0.8090254664421082,0.19097453355789185,Anyone hiring? Little brother got his hours cut and needs work,0,1
311,301,0.9795551896095276,0.02044483833014965,I listened to the Mark Levin Show today I listened to Yesterdays program and the day before thats program.,0,1
312,900,0.9862843751907349,0.01371564157307148,I am looking for a recruiter to help me fill B to B sales positions in the Baltimore/Annapolis/Delaware areas....: http://t.co/2ZlmOvJgco,0,1
313,1227,0.9914427399635315,0.008557233959436417,Heres a great opportunity for someone with a strong hunter mentality who would like to work at a company that... http://t.co/7nQHJtNcIY,0,1
314,4398,0.9859328866004944,0.014067091979086399,@ColMorrisDavis @marcorubio @CNN hes fired up to get that bronze medal sir.,0,1
315,288,0.54493647813797,0.4550635814666748,I JUST GOT HIRED TO BE A WAITER AT BUNKER HILL BAR AND GRILL WHICH IS A NEW RESTAURANT OPENING UP AT THE MALL HOLY FUCK IM SO HAPPY😫🙏,0,1
316,4438,0.6565252542495728,0.34347474575042725,Haha today my dad quit his job then got begged to stay and got a raised and moved up now he has a crew #legit 👌,0,1
317,3292,0.13641943037509918,0.8635806441307068,Reid got fired last week hired this week...damn!!!,0,1
318,1361,0.9889885783195496,0.011011394672095776,Your employer may know if youre quitting before you say so #thanks to Jobrate https://t.co/hgp6qu6QFu,0,1
319,2244,0.9852808117866516,0.014719129540026188,Ad: Unemployed? Looking for a new Job or Career? Work at Home Positions avail $80-$90 a hr http://t.co/GSqMoc2L,0,1
320,3005,0.9678529500961304,0.03214702382683754,Hell yeah got the job at Citadel Outlets finally I can start working again on Monday,0,1
321,5091,0.9822916984558105,0.017708299681544304,I am in search of a plow person... I live down a long dirt driveway in South Berwick My plowman has quit plowing... http://t.co/Asc0oiyK16,0,1
322,5374,0.013529792428016663,0.9864701628684998,Laid off yesterday morning and got a temporary gig today? Still looking for a permanent position but its better than nothing.,0,1
323,1607,0.9905546307563782,0.009445377625524998,Looking for a job? Superintendent II - Wind Energy Group (IRC9674)Job Details at M. A. Mortenson ... http://t.co/A6gO3vpNCz #green #jobs,0,1
324,3592,0.9688282608985901,0.031171709299087524,A year ago today I started working at Starbucks #store2717. The decision #tobepartner was one of my best decisions ever.,0,1
325,2270,0.9896349310874939,0.010365105234086514,Looking for a job? Senior Program Manager- Renewable Energy at Epri (San Francisco CA) http://t.co/7ioP77lq #green #jobs,0,1
326,898,0.9898821711540222,0.010117776691913605,Looking for a change?? Search for new positions in your area http://t.co/ThT7qNiQAV #OpportunityKnocks #WorkplaceDiversity,0,1
327,3079,0.45742493867874146,0.5425750613212585,I tried to drive to school today and I got lost and quit,0,1
328,610,0.9895861744880676,0.010413825511932373,Looking to Hire or Be Hired? Turn to Social Media #management - http://t.co/JV6ScdbBSa,0,1
329,4206,0.9196299910545349,0.08037004619836807,@JakeGoesDigital: Yet to be in a studio with wifi since Ive touched down lol they fuckin up our work flow lol,0,1
330,5360,0.99053955078125,0.009460513480007648,Microsoft posted a job you might be interested in. SENIOR SDE - San Francisco Bay Area US via LinkedIn.,0,1
331,2148,0.9917358756065369,0.008264063857495785,Looking for a #NewJob? #CareerCast has all your #Job and #Career needs at your fingertips. https://t.co/IgteR0FQRs #CareerAdvice #GetHired,0,1
332,4470,0.025702258571982384,0.9742977619171143,Ima quit my job today &amp; try to get hired back again tomorrow 🌚,0,1
333,3300,0.903779149055481,0.09622082859277725,So is Emma the first person in history to be fired &amp; rehired by WWE in the same day?,0,1
334,4062,0.030517425388097763,0.9694826006889343,ok but I am about to get fired from subway bc I showed up still messed up,0,1
335,1346,0.9870889782905579,0.012910977005958557,Joining a startup? If the company wont tell you the # of shares outstanding you may want to take a closer look at that equity offer,0,1
336,2571,0.9754314422607422,0.02456853725016117,Jesse Sorensen claims that Dixie Carter is a liar and fired him after telling him he would always have a job in TNA. Thoughts? #RumorTalk,0,1
337,3184,0.0471077486872673,0.9528923034667969,I am Fired Up #Success #Fortune #Wealth https://t.co/xbxnL6C5id,0,1
338,4878,0.09281503409147263,0.9071849584579468,My father is now unemployed,0,1
339,973,0.9910638332366943,0.008936137892305851,Interested in a #job in #Warren New Jersey? This could be a great fit: https://t.co/aXQKK0A79L #NowHiring #GetHired #IT #Hiring,0,1
340,1872,0.889607846736908,0.11039218306541443,More than 250 workers were laid off Wednesday following the layoffs of another 108 workers three months ago.... http://t.co/Nzzrc7XFva,0,1
341,3750,0.06817391514778137,0.931826114654541,Morning is the time when everyone is jealous of unemployed.,0,1
342,349,0.9903449416160583,0.009655063040554523,I am looking for FIVE new It Works business partners who are ready to become business owners… https://t.co/DP6G0t3jK5,0,1
343,1636,0.9712030291557312,0.028796905651688576,I am looking for a church in Mesquite. I dont know what I need where to start or even what to look for. But... http://t.co/VrzH3rWrTH,0,1
344,647,0.9911993145942688,0.008800695650279522,Heres how to turn fired into hired http://t.co/tepZOs1ClD @CAREEREALISM,0,1
345,642,0.9884827733039856,0.011517243459820747,They hired who? Flyers hope gamble on college coach Dave Hakstol pays off with playoff berth http://t.co/UyK01AYPwY http://t.co/djdPBnKbkK,0,1
346,4336,0.9689379930496216,0.031061988323926926,Anybody know somebody who knows somebody that knows if a job is hiring??,0,1
347,4689,0.03889673575758934,0.9611032605171204,anyone hiring??? i need a second job,0,1
348,138,0.4712579548358917,0.5287420749664307,Another job called me and I am hired I aint get to call them back yet,0,1
