rank,tweet_id,text,score,point,class,Calibrated score,log_score
251191,7.26117019611877e+17,"Join the Zones team! See our latest #Sales #job opening here: https://t.co/EaI0jUWvh3 #B2B #Zones #Portland, OR https://t.co/OFBoQKfkMw",0.996672630310059,13,1,0.9999654567902153,-0.0014474677634581
251192,1.22486029073652e+18,"Interested in being a part of the Young Farmer Advisory Committee? We are looking for members from districts 5️⃣, 7️⃣ &amp; 9️⃣! 

Follow the link for more information!  https://t.co/gJ0j8qi1H1 #YoungFarmer #Iowa #Leadership https://t.co/UwCA70d3ts",0.996672630310059,13,1,0.9999654567902153,-0.0014474677634581
251193,3.78215532077408e+17,I'M HIRING!!!!! Currently looking for a Payroll Implementation Analyst for an excellent opportunity with a large pay…http://t.co/MxryFSq4Hm,0.996672630310059,13,1,0.9999654567902153,-0.0014474677634581
251194,2.48878852540072e+17,#jobs #Biotech Medical Tech Degree - FT Nights Fri Sat &amp; Sun - Paulding Hos - USA-GA-Marietta: .... In Medical T... http://t.co/75vBk7HY,0.996672630310059,13,1,0.9999654567902153,-0.0014474677634581
251195,6.60481341813735e+17,#Job #Madison Line And prep cooks! (Bluephies): Bluephies is looking for an energetic person to join the team!... https://t.co/GNzirbtGmR,0.996672630310059,13,1,0.9999654567902153,-0.0014474677634581
251196,1.16097370791486e+18,Ask on Switchboard: Hiring SDR Tech Sales-Entry Level https://t.co/Z2RjJNw4ae,0.996672630310059,13,1,0.9999654567902153,-0.0014474677634581
251197,7.98650800314556e+17,"Join the Lowe's Stores team! See our latest #job opening here: https://t.co/OLUAG5LzTA #Retail #OklahomaCity, OK #Hiring #CareerArc",0.996672630310059,13,1,0.9999654567902153,-0.0014474677634581
251198,5.76306159637832e+17,Hiring a Clinical Pharmacist Inpatient Pharmacy PT Variable 10 HR AWS at Childrens Hospital Oran... http://t.co/YsfnLR3VZy #jobs #shjobs,0.996672630310059,13,1,0.9999654567902153,-0.0014474677634581
398108,2.21788983439528e+17,"Managers, come one, come all!  Apply today for our Manager, Sections Events @DC_Bar!! #managers #Management #hiring #jobs #careers",0.995881080627441,14,1,0.2462461303453502,-0.0017925181131773
398109,3.32225082694984e+17,Tanning bed is ready to go! http://t.co/gOJeJLPdvS,0.995881080627441,14,0,0.2462461303453502,-0.0017925181131773
398110,1.10191591103914e+18,Simply amazing in Palm Beach Gardens. Move into this 3 BD/ 3 BA now! Call/text/DM me today!  https://t.co/gguaXnT1GK https://t.co/UkhSP3AoVa,0.995881080627441,14,0,0.2462461303453502,-0.0017925181131773
398111,7.15089067533165e+17,Therapy Jobs at HCR! Occupational Therapist / OT- Full Time-  Assisted Living Facility Setting - Ephrata and L... https://t.co/1JlS6GJ4ZI,0.995881080627441,14,1,0.2462461303453502,-0.0017925181131773
398112,6.07348882951934e+17,KC Black Artist Network - home http://t.co/Exi9FzeCP1,0.995881080627441,14,0,0.2462461303453502,-0.0017925181131773
398113,7.31850410630189e+17,@MinecraftData Hi . new domain? Need a #website ? Go to https://t.co/7e2oJ12Q5w +1-888-610-5541  @mayankjainceo,0.995881080627441,14,0,0.2462461303453502,-0.0017925181131773
398114,1.06642670792047e+18,Craft Breweries Tap Artists for Label #design. https://t.co/D7VYwxeFjN,0.995881080627441,14,0,0.2462461303453502,-0.0017925181131773
398115,6.91213967876821e+17,Check out this Deal : https://t.co/HNHfntNJSp Rogue FlashBender 2 Flash Portable Lighting Kit for Digital SLR... #… https://t.co/CKnQkzvmMA,0.995880961418152,14,0,0.0993358108729791,-0.0017925700992432
398116,2.23082468125835e+17,Aviation Mounts for the Garmin Aera GPS http://t.co/n9EqEEqZ,0.995880961418152,14,0,0.0993358108729791,-0.0017925700992432
398117,8.34200870753444e+16,we got a new craigslist posting http://t.co/s2NbKjA,0.995880961418152,14,0,0.0993358108729791,-0.0017925700992432
630958,1.76015068138447e+17,@sosewcouture thanks for joining the protatype family check us out at http://t.co/wdWH1gv1,0.994047164916992,15,0,2.390711543955214e-10,-0.0025930089857468
630959,1.15154620182265e+18,"Are you a #NorthJersey local? Do you love gaming #esports?
If you do, head over to https://t.co/Cu1tlIDDUE and check out the awesome tournaments we habe in place for the month of #August 
#register today for #free
#callofduty #Halo #Gearsofwar #Fortnite #Madden #NFL #mortalkombat https://t.co/Mv9gO7FVkB",0.994047164916992,15,0,2.390711543955214e-10,-0.0025930089857468
630960,9.37448595397267e+17,"From graduation to bonding with like-minded members, Honor Society is here to help you succeed.… https://t.co/erfqCLqwgP",0.994047164916992,15,0,2.390711543955214e-10,-0.0025930089857468
630961,2.70537308296585e+17,"If you like our wheelchair parts pricing, head on over to http://t.co/GNzOq3ou for its great design.... http://t.co/6yoFpY9e",0.994047164916992,15,0,2.390711543955214e-10,-0.0025930089857468
630962,6.75440432088678e+17,Interested in skills-based #volunteering? Join #CSRChat on 12/14 at 11:45 am ET w/ @CarrieSchwab @KivaZip and @SusanMcP1 #CSR #Socent,0.994047164916992,15,0,2.390711543955214e-10,-0.0025930089857468
630963,9.07344616734823e+17,"Anyone at CLC interested in joining a group and/or promoting wellness follow this page!! 💗💗
https://t.co/rrPzlYqfpS",0.994047164916992,15,0,2.390711543955214e-10,-0.0025930089857468
630964,1.90049912350716e+17,Looking For Adventure? Consider A Tour Vacation http://t.co/MWCbThEU #VACATION,0.994047164916992,15,0,2.390711543955214e-10,-0.0025930089857468
630965,9.8057193584214e+16,We're using our new #MakerBot to 3D print a model Air Show! Check it out on FB - http://t.co/JlZQPi2 #GE,0.994047164916992,15,0,2.390711543955214e-10,-0.0025930089857468
630966,3.59312388077523e+17,Register for Bernalillo County after-school programs http://t.co/U7pQJC3kjJ,0.994047164916992,15,0,2.390711543955214e-10,-0.0025930089857468
630967,6.30830926512136e+17,Considering online courses? We offer staples like English Comp I &amp; II to specialized courses like Homeland Security https://t.co/x3tejgxwDL,0.994047164916992,15,0,2.390711543955214e-10,-0.0025930089857468
1000001,5.00828260759274e+17,@vTriipzy Interested in being a part of the team. Add Shrektology,0.990465641021728,16,0,3.2791403500369867e-24,-0.0041605854192079
1000002,8.32284742200459e+17,Stop by this Weekend! We are just  introducing the new line of Allure Couture Wedding Gowns! https://t.co/MvJUKbga0P,0.990465521812439,16,0,3.2756901271245994e-24,-0.0041606376895112
1000003,3.58126092814533e+17,#NewYork Cheap Matilda the Musical Tickets - Shubert Theatre - 12/14/2013: We are looking to... http://t.co/uR987wJkT4 #tickets #forsale,0.990465521812439,16,0,3.2756901271245994e-24,-0.0041606376895112
1000004,3.65144532624482e+17,Selling Innovation workshop for #Boston #entrepreneurs #startups 8/15 @ @MSNewEngland #Cambridge http://t.co/74NodCUFRr @SellingInno,0.990465521812439,16,0,3.2756901271245994e-24,-0.0041606376895112
1000005,6.7252035248488e+17,Support my small business at my Avon e Store @ https://t.co/lWL79S0tn4 https://t.co/k1IfSTFVki,0.990465521812439,16,0,3.2756901271245994e-24,-0.0041606376895112
1000006,8.76143390483767e+17,@SmartDriveUSA is on the road for Parkville Community Day https://t.co/2PPMZXJvPa,0.990465521812439,16,0,3.2756901271245994e-24,-0.0041606376895112
1000007,1.54197331795911e+17,http://t.co/Z6lhXNrD we are a FREE TO JOIN AND USE SITE!  Our site was built for those of you in the Lifestyle and are,0.990465521812439,16,0,3.2756901271245994e-24,-0.0041606376895112
1000008,1.15617376535031e+18,This is a smart bot https://t.co/lPD1LwreCO,0.990465402603149,16,0,3.2722435353466944e-24,-0.0041606899598213
1000009,8.54503352247267e+17,Mom got a bitmoji😂 https://t.co/nHcXbxBSA8,0.990465402603149,16,0,3.2722435353466944e-24,-0.0041606899598213
1000010,1.814418988153e+17,"I'm at Latte Da (Anaheim Hills, CA) http://t.co/qs7vbYpU",0.990465402603149,16,0,3.2722435353466944e-24,-0.0041606899598213
